CH_2_us,CH_2_v
52.000000,-9.800000
52.400000,-10.200000
52.800000,-9.800000
53.200000,-9.000000
53.600000,-8.400000
54.000000,-7.000000
54.400000,-5.600000
54.800000,-3.800000
55.200000,-2.000000
55.600000,0.000000
56.000000,1.800000
56.400000,3.600000
56.800000,5.400000
57.200000,6.800000
57.600000,8.000000
58.000000,9.000000
58.400000,9.800000
58.800000,10.000000
59.200000,9.600000
59.600000,9.000000
60.000000,8.000000
60.400000,6.400000
60.800000,4.800000
61.200000,3.000000
61.600000,0.800000
62.000000,-1.200000
62.400000,-3.000000
62.800000,-5.000000
63.200000,-6.800000
63.600000,-8.000000
64.000000,-9.000000
64.400000,-9.800000
64.800000,-10.200000
65.200000,-10.400000
65.600000,-9.800000
66.000000,-8.800000
66.400000,-8.000000
66.800000,-6.400000
67.200000,-4.600000
67.600000,-2.800000
68.000000,-1.000000
68.400000,1.000000
68.800000,3.000000
69.200000,4.800000
69.600000,6.600000
70.000000,8.000000
70.400000,9.000000
70.800000,9.600000
71.200000,10.000000
71.600000,9.800000
72.000000,9.200000
72.400000,8.200000
72.800000,7.000000
73.200000,5.200000
73.600000,3.400000
74.000000,1.600000
74.400000,-0.400000
74.800000,-2.400000
75.200000,-4.400000
75.600000,-6.200000
76.000000,-7.600000
76.400000,-9.000000
76.800000,-9.800000
77.200000,-10.400000
77.600000,-10.600000
78.000000,-10.000000
78.400000,-9.400000
78.800000,-8.400000
79.200000,-7.000000
79.600000,-5.200000
80.000000,-3.200000
80.400000,-1.200000
80.800000,0.800000
81.200000,2.800000
81.600000,4.600000
82.000000,6.400000
82.400000,7.800000
82.800000,8.800000
83.200000,9.600000
83.600000,10.000000
84.000000,10.000000
84.400000,9.400000
84.800000,8.600000
85.200000,7.400000
85.600000,5.800000
86.000000,3.800000
86.400000,2.000000
86.800000,0.000000
87.200000,-2.000000
87.600000,-4.000000
88.000000,-5.800000
88.400000,-7.400000
88.800000,-8.800000
89.200000,-9.600000
89.600000,-10.200000
90.000000,-10.600000
90.400000,-10.200000
90.800000,-9.400000
91.200000,-8.400000
91.600000,-7.200000
92.000000,-5.600000
92.400000,-3.600000
92.800000,-1.800000
93.200000,0.200000
93.600000,2.400000
94.000000,4.200000
94.400000,5.800000
94.800000,7.400000
95.200000,8.400000
95.600000,9.400000
96.000000,10.200000
96.400000,10.200000
96.800000,9.600000
97.200000,9.000000
97.600000,7.800000
98.000000,6.200000
98.400000,4.400000
98.800000,2.600000
99.200000,0.600000
99.600000,-1.600000
100.000000,-3.600000
100.400000,-5.400000
100.800000,-7.200000
101.200000,-8.600000
101.600000,-9.600000
102.000000,-10.200000
102.400000,-10.800000
102.800000,-10.600000
103.200000,-9.800000
103.600000,-8.800000
104.000000,-7.600000
104.400000,-6.000000
104.800000,-4.200000
105.200000,-2.200000
105.600000,-0.200000
106.000000,1.800000
106.400000,3.600000
106.800000,5.400000
107.200000,7.000000
107.600000,8.200000
108.000000,9.000000
108.400000,9.600000
108.800000,10.000000
109.200000,9.600000
109.600000,9.000000
110.000000,8.000000
110.400000,6.600000
110.800000,5.000000
111.200000,3.000000
111.600000,1.200000
112.000000,-1.000000
112.400000,-3.200000
112.800000,-5.000000
113.200000,-6.800000
113.600000,-8.200000
114.000000,-9.400000
114.400000,-10.200000
114.800000,-10.600000
115.200000,-10.400000
115.600000,-9.800000
116.000000,-9.000000
116.400000,-7.800000
116.800000,-6.200000
117.200000,-4.600000
117.600000,-2.800000
118.000000,-0.800000
118.400000,1.200000
118.800000,3.200000
119.200000,5.000000
119.600000,6.400000
120.000000,7.800000
120.400000,8.800000
120.800000,9.600000
121.200000,10.000000
121.600000,9.800000
122.000000,9.200000
122.400000,8.200000
122.800000,7.000000
123.200000,5.400000
123.600000,3.600000
124.000000,1.800000
124.400000,-0.200000
124.800000,-2.200000
125.200000,-4.200000
125.600000,-6.000000
126.000000,-7.400000
126.400000,-8.600000
126.800000,-9.600000
127.200000,-10.200000
127.600000,-10.200000
128.000000,-10.000000
128.400000,-9.200000
128.800000,-8.000000
129.200000,-6.600000
129.600000,-5.200000
130.000000,-3.400000
130.400000,-1.400000
130.800000,0.600000
131.200000,2.400000
131.600000,4.200000
132.000000,5.800000
132.400000,7.200000
132.800000,8.400000
133.200000,9.200000
133.600000,9.800000
134.000000,9.800000
134.400000,9.200000
134.800000,8.400000
135.200000,7.400000
135.600000,6.000000
136.000000,4.400000
136.400000,2.400000
136.800000,0.400000
137.200000,-1.800000
137.600000,-3.600000
138.000000,-5.400000
138.400000,-7.000000
138.800000,-8.400000
139.200000,-9.400000
139.600000,-10.000000
140.000000,-10.400000
140.400000,-10.000000
140.800000,-9.400000
141.200000,-8.400000
141.600000,-7.200000
142.000000,-5.600000
142.400000,-4.000000
142.800000,-2.000000
143.200000,-0.200000
143.600000,1.800000
144.000000,3.800000
144.400000,5.400000
144.800000,6.800000
145.200000,8.000000
145.600000,9.000000
146.000000,9.600000
146.400000,10.000000
146.800000,9.600000
147.200000,8.800000
147.600000,7.800000
148.000000,6.600000
148.400000,5.000000
148.800000,3.000000
149.200000,1.000000
149.600000,-1.000000
150.000000,-3.000000
150.400000,-4.800000
150.800000,-6.600000
151.200000,-8.000000
151.600000,-9.000000
152.000000,-10.000000
152.400000,-10.400000
152.800000,-10.200000
153.200000,-9.600000
153.600000,-8.800000
154.000000,-7.800000
154.400000,-6.200000
154.800000,-4.400000
155.200000,-2.600000
155.600000,-0.800000
156.000000,1.000000
156.400000,2.800000
156.800000,4.600000
157.200000,6.400000
157.600000,7.600000
158.000000,8.800000
158.400000,9.600000
158.800000,10.000000
159.200000,9.800000
159.600000,9.200000
160.000000,8.200000
160.400000,7.000000
160.800000,5.400000
161.200000,3.600000
161.600000,1.600000
162.000000,-0.400000
162.400000,-2.400000
162.800000,-4.200000
163.200000,-6.000000
163.600000,-7.600000
164.000000,-8.800000
164.400000,-9.600000
164.800000,-10.200000
165.200000,-10.200000
165.600000,-10.000000
166.000000,-9.400000
166.400000,-8.400000
166.800000,-6.800000
167.200000,-5.400000
167.600000,-3.600000
168.000000,-1.600000
168.400000,0.400000
168.800000,2.400000
169.200000,4.400000
169.600000,6.000000
170.000000,7.400000
170.400000,8.600000
170.800000,9.400000
171.200000,10.200000
171.600000,10.000000
172.000000,9.400000
172.400000,8.600000
172.800000,7.600000
173.200000,6.000000
173.600000,4.200000
174.000000,2.200000
174.400000,0.200000
174.800000,-1.800000
175.200000,-3.800000
175.600000,-5.600000
176.000000,-7.400000
176.400000,-8.400000
176.800000,-9.400000
177.200000,-10.000000
177.600000,-10.400000
178.000000,-10.200000
178.400000,-9.600000
178.800000,-8.600000
179.200000,-7.200000
179.600000,-5.800000
180.000000,-3.800000
180.400000,-2.000000
180.800000,-0.200000
181.200000,2.000000
181.600000,3.800000
182.000000,5.600000
182.400000,7.200000
182.800000,8.400000
183.200000,9.200000
183.600000,10.000000
184.000000,10.400000
184.400000,9.800000
184.800000,8.800000
185.200000,7.800000
185.600000,6.400000
186.000000,4.600000
186.400000,2.800000
186.800000,0.800000
187.200000,-1.400000
187.600000,-3.200000
188.000000,-5.200000
188.400000,-7.000000
188.800000,-8.400000
189.200000,-9.400000
189.600000,-10.200000
190.000000,-10.400000
190.400000,-10.400000
190.800000,-9.800000
191.200000,-9.000000
191.600000,-7.800000
192.000000,-6.200000
192.400000,-4.400000
192.800000,-2.400000
193.200000,-0.600000
193.600000,1.400000
194.000000,3.400000
194.400000,5.200000
194.800000,6.800000
195.200000,8.200000
195.600000,9.200000
196.000000,9.800000
196.400000,10.000000
196.800000,9.800000
197.200000,9.200000
197.600000,8.200000
198.000000,7.000000
198.400000,5.200000
198.800000,3.400000
199.200000,1.400000
199.600000,-0.800000
200.000000,-2.800000
200.400000,-4.800000
200.800000,-6.400000
201.200000,-8.000000
201.600000,-9.400000
202.000000,-10.200000
202.400000,-10.600000
202.800000,-10.400000
203.200000,-10.000000
203.600000,-9.000000
204.000000,-8.000000
204.400000,-6.600000
204.800000,-4.800000
205.200000,-2.800000
205.600000,-0.800000
206.000000,1.000000
206.400000,3.000000
206.800000,4.800000
207.200000,6.400000
207.600000,7.800000
208.000000,8.800000
208.400000,9.600000
208.800000,10.000000
209.200000,10.000000
209.600000,9.400000
210.000000,8.400000
210.400000,7.000000
210.800000,5.400000
211.200000,3.800000
211.600000,2.000000
212.000000,-0.200000
212.400000,-2.200000
212.800000,-4.200000
213.200000,-6.000000
213.600000,-7.600000
214.000000,-8.600000
214.400000,-9.600000
214.800000,-10.200000
215.200000,-10.400000
215.600000,-9.800000
216.000000,-9.000000
216.400000,-8.000000
216.800000,-6.800000
217.200000,-5.200000
217.600000,-3.400000
218.000000,-1.600000
218.400000,0.400000
218.800000,2.400000
219.200000,4.400000
219.600000,6.000000
220.000000,7.400000
220.400000,8.400000
220.800000,9.200000
221.200000,9.600000
221.600000,9.800000
222.000000,9.400000
222.400000,8.600000
222.800000,7.400000
223.200000,6.000000
223.600000,4.200000
224.000000,2.400000
224.400000,0.400000
224.800000,-1.600000
225.200000,-3.400000
225.600000,-5.400000
226.000000,-7.200000
226.400000,-8.600000
226.800000,-9.400000
227.200000,-9.800000
227.600000,-10.000000
228.000000,-10.000000
228.400000,-9.400000
228.800000,-8.400000
229.200000,-7.200000
229.600000,-5.600000
230.000000,-3.800000
230.400000,-2.000000
230.800000,-0.200000
231.200000,1.800000
231.600000,3.600000
232.000000,5.400000
232.400000,7.000000
232.800000,8.200000
233.200000,9.000000
233.600000,9.600000
234.000000,10.000000
234.400000,9.800000
234.800000,9.000000
235.200000,7.800000
235.600000,6.600000
236.000000,4.800000
236.400000,3.000000
236.800000,1.200000
237.200000,-1.000000
237.600000,-3.000000
238.000000,-4.800000
238.400000,-6.400000
238.800000,-7.800000
239.200000,-9.000000
239.600000,-9.800000
240.000000,-10.200000
240.400000,-10.000000
240.800000,-9.400000
241.200000,-8.600000
241.600000,-7.600000
242.000000,-6.200000
242.400000,-4.400000
242.800000,-2.400000
243.200000,-0.600000
243.600000,1.200000
244.000000,3.000000
244.400000,4.800000
244.800000,6.400000
245.200000,7.800000
245.600000,8.800000
246.000000,9.400000
246.400000,9.800000
246.800000,9.600000
247.200000,9.000000
247.600000,8.200000
248.000000,7.000000
248.400000,5.400000
248.800000,3.600000
249.200000,1.800000
249.600000,0.000000
250.000000,-2.200000
250.400000,-4.200000
250.800000,-6.000000
251.200000,-7.600000
251.600000,-8.600000
252.000000,-9.600000
252.400000,-10.200000
252.800000,-10.200000
253.200000,-9.800000
253.600000,-9.000000
254.000000,-8.200000
254.400000,-7.000000
254.800000,-5.200000
255.200000,-3.400000
255.600000,-1.600000
256.000000,0.200000
256.400000,2.200000
256.800000,4.000000
257.200000,5.800000
257.600000,7.200000
258.000000,8.400000
258.400000,9.400000
258.800000,9.800000
259.200000,9.800000
259.600000,9.400000
260.000000,8.600000
260.400000,7.400000
260.800000,6.000000
261.200000,4.200000
261.600000,2.200000
262.000000,0.200000
262.400000,-1.800000
262.800000,-3.800000
263.200000,-5.600000
263.600000,-7.200000
264.000000,-8.400000
264.400000,-9.400000
264.800000,-10.200000
265.200000,-10.200000
265.600000,-10.200000
266.000000,-9.600000
266.400000,-8.600000
266.800000,-7.200000
267.200000,-5.800000
267.600000,-4.200000
268.000000,-2.400000
268.400000,-0.400000
268.800000,1.800000
269.200000,3.800000
269.600000,5.400000
270.000000,6.800000
270.400000,8.200000
270.800000,9.000000
271.200000,9.800000
271.600000,10.000000
272.000000,9.600000
272.400000,8.800000
272.800000,7.800000
273.200000,6.600000
273.600000,5.000000
274.000000,3.200000
274.400000,1.000000
274.800000,-1.000000
275.200000,-3.000000
275.600000,-4.800000
276.000000,-6.600000
276.400000,-8.200000
276.800000,-9.200000
277.200000,-10.000000
277.600000,-10.400000
278.000000,-10.400000
278.400000,-10.000000
278.800000,-9.200000
279.200000,-8.000000
279.600000,-6.400000
280.000000,-5.000000
280.400000,-3.000000
280.800000,-0.800000
281.200000,1.200000
281.600000,3.200000
282.000000,5.000000
282.400000,6.600000
282.800000,8.000000
283.200000,9.000000
283.600000,9.600000
284.000000,10.000000
284.400000,10.000000
284.800000,9.400000
285.200000,8.200000
285.600000,7.000000
286.000000,5.400000
286.400000,3.400000
286.800000,1.600000
287.200000,-0.400000
287.600000,-2.600000
288.000000,-4.400000
288.400000,-6.400000
288.800000,-8.000000
289.200000,-9.000000
289.600000,-10.000000
290.000000,-10.600000
290.400000,-10.600000
290.800000,-10.000000
291.200000,-9.400000
291.600000,-8.200000
292.000000,-6.800000
292.400000,-5.200000
292.800000,-3.200000
293.200000,-1.200000
293.600000,0.800000
294.000000,2.800000
294.400000,4.600000
294.800000,6.200000
295.200000,7.600000
295.600000,8.800000
296.000000,9.600000
296.400000,10.000000
296.800000,10.000000
297.200000,9.600000
297.600000,8.600000
298.000000,7.400000
298.400000,5.800000
298.800000,4.000000
299.200000,2.000000
299.600000,0.000000
300.000000,-2.200000
300.400000,-4.000000
300.800000,-5.800000
301.200000,-7.600000
301.600000,-8.800000
302.000000,-9.800000
302.400000,-10.600000
302.800000,-10.600000
303.200000,-10.200000
303.600000,-9.600000
304.000000,-8.600000
304.400000,-7.200000
304.800000,-5.600000
305.200000,-3.800000
305.600000,-1.800000
306.000000,0.200000
306.400000,2.200000
306.800000,4.000000
307.200000,5.600000
307.600000,7.200000
308.000000,8.400000
308.400000,9.200000
308.800000,9.800000
309.200000,10.000000
309.600000,9.600000
310.000000,8.800000
310.400000,7.600000
310.800000,6.200000
311.200000,4.600000
311.600000,2.600000
312.000000,0.600000
312.400000,-1.400000
312.800000,-3.400000
313.200000,-5.200000
313.600000,-7.000000
314.000000,-8.600000
314.400000,-9.400000
314.800000,-10.000000
315.200000,-10.400000
315.600000,-10.200000
316.000000,-9.600000
316.400000,-8.600000
316.800000,-7.400000
317.200000,-5.800000
317.600000,-4.200000
318.000000,-2.200000
318.400000,-0.200000
318.800000,1.600000
319.200000,3.400000
319.600000,5.400000
320.000000,6.800000
320.400000,8.000000
320.800000,9.000000
321.200000,9.600000
321.600000,10.000000
322.000000,9.600000
322.400000,9.000000
322.800000,8.000000
323.200000,6.600000
323.600000,4.800000
324.000000,3.000000
324.400000,1.000000
324.800000,-1.000000
325.200000,-2.800000
325.600000,-4.600000
326.000000,-6.400000
326.400000,-7.800000
326.800000,-9.000000
327.200000,-9.800000
327.600000,-10.200000
328.000000,-10.200000
328.400000,-9.600000
328.800000,-8.800000
329.200000,-7.800000
329.600000,-6.400000
330.000000,-4.600000
330.400000,-2.800000
330.800000,-1.000000
331.200000,1.000000
331.600000,2.800000
332.000000,4.600000
332.400000,6.000000
332.800000,7.400000
333.200000,8.400000
333.600000,9.200000
334.000000,9.800000
334.400000,9.800000
334.800000,9.400000
335.200000,8.400000
335.600000,7.200000
336.000000,5.600000
336.400000,3.800000
336.800000,2.000000
337.200000,0.000000
337.600000,-2.000000
338.000000,-4.000000
338.400000,-5.800000
338.800000,-7.400000
339.200000,-8.600000
339.600000,-9.400000
340.000000,-10.000000
340.400000,-10.000000
340.800000,-9.800000
341.200000,-9.000000
341.600000,-8.000000
342.000000,-6.800000
342.400000,-5.200000
342.800000,-3.400000
343.200000,-1.600000
343.600000,0.200000
344.000000,2.000000
344.400000,3.800000
344.800000,5.600000
345.200000,7.200000
345.600000,8.400000
346.000000,9.200000
346.400000,9.800000
346.800000,10.000000
347.200000,9.400000
347.600000,8.600000
348.000000,7.600000
348.400000,6.200000
348.800000,4.600000
349.200000,2.800000
349.600000,0.600000
350.000000,-1.400000
350.400000,-3.200000
350.800000,-5.200000
351.200000,-7.000000
351.600000,-8.200000
352.000000,-9.200000
352.400000,-9.800000
352.800000,-10.000000
353.200000,-10.000000
353.600000,-9.400000
354.000000,-8.600000
354.400000,-7.600000
354.800000,-6.000000
355.200000,-4.200000
355.600000,-2.400000
356.000000,-0.400000
356.400000,1.400000
356.800000,3.400000
357.200000,5.200000
357.600000,6.800000
358.000000,8.200000
358.400000,9.000000
358.800000,9.600000
359.200000,10.000000
359.600000,9.600000
360.000000,8.800000
360.400000,8.000000
360.800000,6.800000
361.200000,5.200000
361.600000,3.200000
362.000000,1.200000
362.400000,-0.800000
362.800000,-2.800000
363.200000,-4.600000
363.600000,-6.400000
364.000000,-8.000000
364.400000,-9.000000
364.800000,-9.800000
365.200000,-10.200000
365.600000,-10.400000
366.000000,-10.000000
366.400000,-9.200000
366.800000,-8.000000
367.200000,-6.600000
367.600000,-5.000000
368.000000,-3.200000
368.400000,-1.200000
368.800000,0.800000
369.200000,2.800000
369.600000,4.600000
370.000000,6.200000
370.400000,7.800000
370.800000,8.800000
371.200000,9.600000
371.600000,10.000000
372.000000,10.000000
372.400000,9.400000
372.800000,8.400000
373.200000,7.000000
373.600000,5.600000
374.000000,3.800000
374.400000,1.800000
374.800000,-0.200000
375.200000,-2.200000
375.600000,-4.200000
376.000000,-6.000000
376.400000,-7.600000
376.800000,-8.800000
377.200000,-9.600000
377.600000,-10.400000
378.000000,-10.600000
378.400000,-10.200000
378.800000,-9.400000
379.200000,-8.600000
379.600000,-7.200000
380.000000,-5.600000
380.400000,-3.600000
380.800000,-1.400000
381.200000,0.600000
381.600000,2.600000
382.000000,4.400000
382.400000,6.000000
382.800000,7.400000
383.200000,8.600000
383.600000,9.600000
384.000000,10.000000
384.400000,10.000000
384.800000,9.600000
385.200000,8.600000
385.600000,7.400000
386.000000,6.000000
386.400000,4.400000
386.800000,2.400000
387.200000,0.200000
387.600000,-1.600000
388.000000,-3.800000
388.400000,-5.800000
388.800000,-7.400000
389.200000,-8.600000
389.600000,-9.600000
390.000000,-10.400000
390.400000,-10.600000
390.800000,-10.400000
391.200000,-9.800000
391.600000,-8.800000
392.000000,-7.400000
392.400000,-5.800000
392.800000,-3.800000
393.200000,-1.800000
393.600000,0.200000
394.000000,2.000000
394.400000,3.800000
394.800000,5.600000
395.200000,7.200000
395.600000,8.400000
396.000000,9.400000
396.400000,10.000000
396.800000,10.000000
397.200000,9.600000
397.600000,8.800000
398.000000,7.800000
398.400000,6.400000
398.800000,4.800000
399.200000,3.000000
399.600000,1.000000
400.000000,-1.200000
400.400000,-3.200000
400.800000,-5.200000
401.200000,-6.800000
401.600000,-8.400000
402.000000,-9.400000
402.400000,-10.200000
402.800000,-10.400000
403.200000,-10.200000
403.600000,-9.600000
404.000000,-8.800000
404.400000,-7.600000
404.800000,-6.000000
405.200000,-4.400000
405.600000,-2.600000
406.000000,-0.600000
406.400000,1.600000
406.800000,3.600000
407.200000,5.400000
407.600000,6.800000
408.000000,8.200000
408.400000,9.000000
408.800000,9.600000
409.200000,10.000000
409.600000,9.800000
410.000000,9.000000
410.400000,8.000000
410.800000,6.800000
411.200000,5.200000
411.600000,3.400000
412.000000,1.400000
412.400000,-0.800000
412.800000,-2.800000
413.200000,-4.600000
413.600000,-6.400000
414.000000,-8.000000
414.400000,-9.200000
414.800000,-9.800000
415.200000,-10.200000
415.600000,-10.400000
416.000000,-9.800000
416.400000,-9.000000
416.800000,-7.800000
417.200000,-6.400000
417.600000,-4.800000
418.000000,-3.200000
418.400000,-1.200000
418.800000,0.800000
419.200000,2.800000
419.600000,4.600000
420.000000,6.400000
420.400000,7.600000
420.800000,8.600000
421.200000,9.400000
421.600000,9.800000
422.000000,9.800000
422.400000,9.200000
422.800000,8.400000
423.200000,7.200000
423.600000,5.600000
424.000000,3.800000
424.400000,2.000000
424.800000,0.000000
425.200000,-2.000000
425.600000,-4.000000
426.000000,-5.800000
426.400000,-7.400000
426.800000,-8.600000
427.200000,-9.600000
427.600000,-10.200000
428.000000,-10.400000
428.400000,-9.800000
428.800000,-9.000000
429.200000,-8.200000
429.600000,-7.000000
430.000000,-5.200000
430.400000,-3.400000
430.800000,-1.600000
431.200000,0.200000
431.600000,2.200000
432.000000,4.000000
432.400000,5.600000
432.800000,7.200000
433.200000,8.200000
433.600000,9.000000
434.000000,9.400000
434.400000,9.800000
434.800000,9.400000
435.200000,8.600000
435.600000,7.600000
436.000000,6.000000
436.400000,4.400000
436.800000,2.600000
437.200000,0.400000
437.600000,-1.600000
438.000000,-3.400000
438.400000,-5.200000
438.800000,-6.800000
439.200000,-8.200000
439.600000,-9.200000
440.000000,-9.800000
440.400000,-10.000000
440.800000,-10.000000
441.200000,-9.400000
441.600000,-8.600000
442.000000,-7.600000
442.400000,-6.000000
442.800000,-4.200000
443.200000,-2.400000
443.600000,-0.600000
444.000000,1.600000
444.400000,3.400000
444.800000,5.200000
445.200000,6.600000
445.600000,7.800000
446.000000,8.800000
446.400000,9.600000
446.800000,10.000000
447.200000,9.800000
447.600000,9.000000
448.000000,8.000000
448.400000,6.800000
448.800000,5.000000
449.200000,3.200000
449.600000,1.200000
450.000000,-0.600000
450.400000,-2.600000
450.800000,-4.400000
451.200000,-6.200000
451.600000,-7.800000
452.000000,-8.800000
452.400000,-9.600000
452.800000,-10.000000
453.200000,-10.200000
453.600000,-9.800000
454.000000,-9.000000
454.400000,-8.000000
454.800000,-6.600000
455.200000,-5.000000
455.600000,-3.000000
456.000000,-1.200000
456.400000,0.800000
456.800000,2.600000
457.200000,4.400000
457.600000,6.200000
458.000000,7.600000
458.400000,8.800000
458.800000,9.600000
459.200000,10.000000
459.600000,9.800000
460.000000,9.400000
460.400000,8.400000
460.800000,7.200000
461.200000,5.800000
461.600000,4.000000
462.000000,2.000000
462.400000,0.000000
462.800000,-2.000000
463.200000,-4.000000
463.600000,-5.800000
464.000000,-7.400000
464.400000,-8.600000
464.800000,-9.400000
465.200000,-10.200000
465.600000,-10.400000
466.000000,-10.200000
466.400000,-9.600000
466.800000,-8.400000
467.200000,-7.200000
467.600000,-5.600000
468.000000,-3.800000
468.400000,-1.800000
468.800000,0.200000
469.200000,2.200000
469.600000,4.200000
470.000000,5.800000
470.400000,7.400000
470.800000,8.400000
471.200000,9.200000
471.600000,9.800000
472.000000,10.000000
472.400000,9.600000
472.800000,8.800000
473.200000,7.600000
473.600000,6.200000
474.000000,4.400000
474.400000,2.400000
474.800000,0.400000
475.200000,-1.600000
475.600000,-3.600000
476.000000,-5.400000
476.400000,-7.000000
476.800000,-8.400000
477.200000,-9.400000
477.600000,-10.200000
478.000000,-10.600000
478.400000,-10.600000
478.800000,-10.000000
479.200000,-8.800000
479.600000,-7.600000
480.000000,-6.000000
480.400000,-4.200000
480.800000,-2.400000
481.200000,-0.400000
481.600000,1.800000
482.000000,3.600000
482.400000,5.400000
482.800000,7.000000
483.200000,8.200000
483.600000,9.200000
484.000000,10.000000
484.400000,10.000000
484.800000,9.800000
485.200000,9.000000
485.600000,8.000000
486.000000,6.600000
486.400000,5.000000
486.800000,3.000000
487.200000,1.000000
487.600000,-1.000000
488.000000,-3.000000
488.400000,-5.000000
488.800000,-6.800000
489.200000,-8.200000
489.600000,-9.400000
490.000000,-10.200000
490.400000,-10.600000
490.800000,-10.400000
491.200000,-9.800000
491.600000,-8.800000
492.000000,-7.800000
492.400000,-6.400000
492.800000,-4.800000
493.200000,-2.800000
493.600000,-0.600000
494.000000,1.400000
494.400000,3.400000
494.800000,5.000000
495.200000,6.600000
495.600000,8.000000
496.000000,9.000000
496.400000,9.600000
496.800000,10.000000
497.200000,9.800000
497.600000,9.200000
498.000000,8.400000
498.400000,7.000000
498.800000,5.400000
499.200000,3.600000
499.600000,1.600000
500.000000,-0.400000
500.400000,-2.600000
500.800000,-4.400000
501.200000,-6.200000
501.600000,-7.800000
502.000000,-9.200000
502.400000,-10.000000
502.800000,-10.400000
503.200000,-10.400000
503.600000,-10.000000
504.000000,-9.200000
504.400000,-8.200000
504.800000,-6.800000
505.200000,-5.000000
505.600000,-3.200000
506.000000,-1.200000
506.400000,0.800000
506.800000,2.600000
507.200000,4.400000
507.600000,6.000000
508.000000,7.600000
508.400000,8.600000
508.800000,9.400000
509.200000,10.000000
509.600000,10.000000
510.000000,9.400000
510.400000,8.400000
510.800000,7.400000
511.200000,5.800000
511.600000,4.000000
512.000000,2.200000
512.400000,0.200000
512.800000,-2.000000
513.200000,-4.000000
513.600000,-5.800000
514.000000,-7.400000
514.400000,-8.600000
514.800000,-9.600000
515.200000,-10.200000
515.600000,-10.200000
516.000000,-9.800000
516.400000,-9.200000
516.800000,-8.400000
517.200000,-7.000000
517.600000,-5.400000
518.000000,-3.600000
518.400000,-1.800000
518.800000,0.200000
519.200000,2.200000
519.600000,4.000000
520.000000,5.400000
520.400000,7.000000
520.800000,8.200000
521.200000,9.200000
521.600000,9.800000
522.000000,9.800000
522.400000,9.400000
522.800000,8.600000
523.200000,7.600000
523.600000,6.000000
524.000000,4.600000
524.400000,2.800000
524.800000,0.600000
525.200000,-1.400000
525.600000,-3.200000
526.000000,-5.000000
526.400000,-6.800000
526.800000,-8.200000
527.200000,-9.200000
527.600000,-10.000000
528.000000,-10.400000
528.400000,-10.000000
528.800000,-9.600000
529.200000,-8.800000
529.600000,-7.600000
530.000000,-6.000000
530.400000,-4.200000
530.800000,-2.400000
531.200000,-0.600000
