CH_2_us,CH_2_v
141.600000,0.000000
142.000000,-0.120000
142.400000,-0.200000
142.800000,-0.240000
143.200000,-0.360000
143.600000,-0.400000
144.000000,-0.480000
144.400000,-0.520000
144.800000,-0.520000
145.200000,-0.520000
145.600000,-0.520000
146.000000,-0.520000
146.400000,-0.440000
146.800000,-0.320000
147.200000,-0.240000
147.600000,-0.160000
148.000000,-0.080000
148.400000,0.040000
148.800000,0.120000
149.200000,0.240000
149.600000,0.280000
150.000000,0.360000
150.400000,0.360000
150.800000,0.400000
151.200000,0.440000
151.600000,0.400000
152.000000,0.400000
152.400000,0.320000
152.800000,0.280000
153.200000,0.200000
153.600000,0.160000
154.000000,0.080000
154.400000,-0.080000
154.800000,-0.160000
155.200000,-0.280000
155.600000,-0.320000
156.000000,-0.400000
156.400000,-0.440000
156.800000,-0.480000
157.200000,-0.520000
157.600000,-0.520000
158.000000,-0.480000
158.400000,-0.440000
158.800000,-0.440000
159.200000,-0.360000
159.600000,-0.320000
160.000000,-0.200000
160.400000,-0.120000
160.800000,0.000000
161.200000,0.120000
161.600000,0.160000
162.000000,0.240000
162.400000,0.280000
162.800000,0.320000
163.200000,0.360000
163.600000,0.400000
164.000000,0.440000
164.400000,0.400000
164.800000,0.360000
165.200000,0.320000
165.600000,0.240000
166.000000,0.160000
166.400000,0.040000
166.800000,-0.040000
167.200000,-0.120000
167.600000,-0.240000
168.000000,-0.280000
168.400000,-0.360000
168.800000,-0.440000
169.200000,-0.480000
169.600000,-0.520000
170.000000,-0.560000
170.400000,-0.560000
170.800000,-0.520000
171.200000,-0.480000
171.600000,-0.440000
172.000000,-0.360000
172.400000,-0.240000
172.800000,-0.160000
173.200000,-0.040000
173.600000,0.000000
174.000000,0.120000
174.400000,0.240000
174.800000,0.320000
175.200000,0.400000
175.600000,0.400000
176.000000,0.440000
176.400000,0.440000
176.800000,0.440000
177.200000,0.400000
177.600000,0.360000
178.000000,0.280000
178.400000,0.200000
178.800000,0.120000
179.200000,0.080000
179.600000,-0.080000
180.000000,-0.200000
180.400000,-0.280000
180.800000,-0.320000
181.200000,-0.400000
181.600000,-0.480000
182.000000,-0.520000
182.400000,-0.520000
182.800000,-0.520000
183.200000,-0.520000
183.600000,-0.480000
184.000000,-0.440000
184.400000,-0.360000
184.800000,-0.280000
185.200000,-0.160000
185.600000,-0.080000
186.000000,0.040000
186.400000,0.080000
186.800000,0.200000
187.200000,0.240000
187.600000,0.320000
188.000000,0.360000
188.400000,0.400000
188.800000,0.440000
189.200000,0.440000
189.600000,0.400000
190.000000,0.360000
190.400000,0.320000
190.800000,0.240000
191.200000,0.120000
191.600000,0.040000
192.000000,-0.040000
192.400000,-0.080000
192.800000,-0.280000
193.200000,-0.360000
193.600000,-0.440000
194.000000,-0.480000
194.400000,-0.520000
194.800000,-0.560000
195.200000,-0.560000
195.600000,-0.560000
196.000000,-0.520000
196.400000,-0.480000
196.800000,-0.360000
197.200000,-0.280000
197.600000,-0.200000
198.000000,-0.120000
198.400000,0.000000
198.800000,0.160000
199.200000,0.240000
199.600000,0.320000
200.000000,0.320000
200.400000,0.440000
200.800000,0.440000
201.200000,0.440000
201.600000,0.440000
202.000000,0.400000
202.400000,0.400000
202.800000,0.360000
203.200000,0.240000
203.600000,0.160000
204.000000,0.080000
204.400000,-0.040000
204.800000,-0.200000
205.200000,-0.320000
205.600000,-0.360000
206.000000,-0.360000
206.400000,-0.520000
206.800000,-0.520000
207.200000,-0.560000
207.600000,-0.560000
208.000000,-0.560000
208.400000,-0.520000
208.800000,-0.480000
209.200000,-0.400000
209.600000,-0.320000
210.000000,-0.200000
210.400000,-0.080000
210.800000,0.040000
211.200000,0.120000
211.600000,0.200000
212.000000,0.240000
212.400000,0.360000
212.800000,0.360000
213.200000,0.440000
213.600000,0.480000
214.000000,0.480000
214.400000,0.480000
214.800000,0.440000
215.200000,0.360000
215.600000,0.280000
216.000000,0.160000
216.400000,0.080000
216.800000,0.000000
217.200000,-0.160000
217.600000,-0.280000
218.000000,-0.360000
218.400000,-0.440000
218.800000,-0.480000
219.200000,-0.560000
219.600000,-0.560000
220.000000,-0.560000
220.400000,-0.520000
220.800000,-0.520000
221.200000,-0.440000
221.600000,-0.400000
222.000000,-0.320000
222.400000,-0.200000
222.800000,-0.120000
223.200000,0.000000
223.600000,0.080000
224.000000,0.200000
224.400000,0.280000
224.800000,0.360000
225.200000,0.360000
225.600000,0.400000
226.000000,0.440000
226.400000,0.440000
226.800000,0.440000
227.200000,0.440000
227.600000,0.360000
228.000000,0.280000
228.400000,0.200000
228.800000,0.080000
229.200000,-0.080000
229.600000,-0.160000
230.000000,-0.240000
230.400000,-0.280000
230.800000,-0.360000
231.200000,-0.440000
231.600000,-0.480000
232.000000,-0.520000
232.400000,-0.560000
232.800000,-0.560000
233.200000,-0.480000
233.600000,-0.440000
234.000000,-0.400000
234.400000,-0.320000
234.800000,-0.200000
235.200000,-0.120000
235.600000,0.000000
236.000000,0.080000
236.400000,0.160000
236.800000,0.240000
237.200000,0.320000
237.600000,0.360000
238.000000,0.400000
238.400000,0.440000
238.800000,0.400000
239.200000,0.400000
239.600000,0.400000
240.000000,0.360000
240.400000,0.280000
240.800000,0.240000
241.200000,0.080000
241.600000,-0.040000
242.000000,-0.120000
242.400000,-0.240000
242.800000,-0.240000
243.200000,-0.360000
243.600000,-0.440000
244.000000,-0.480000
244.400000,-0.520000
244.800000,-0.560000
245.200000,-0.560000
245.600000,-0.520000
246.000000,-0.480000
246.400000,-0.440000
246.800000,-0.320000
247.200000,-0.240000
247.600000,-0.160000
248.000000,-0.080000
248.400000,0.040000
248.800000,0.160000
249.200000,0.240000
249.600000,0.280000
250.000000,0.360000
250.400000,0.360000
250.800000,0.400000
251.200000,0.400000
251.600000,0.360000
252.000000,0.360000
252.400000,0.320000
252.800000,0.280000
253.200000,0.280000
253.600000,0.240000
254.000000,0.040000
254.400000,-0.040000
254.800000,-0.120000
255.200000,-0.200000
255.600000,-0.280000
256.000000,-0.360000
256.400000,-0.440000
256.800000,-0.480000
257.200000,-0.520000
257.600000,-0.520000
258.000000,-0.520000
258.400000,-0.480000
258.800000,-0.440000
259.200000,-0.360000
259.600000,-0.320000
260.000000,-0.240000
260.400000,-0.120000
260.800000,0.000000
261.200000,0.080000
261.600000,0.120000
262.000000,0.200000
262.400000,0.280000
262.800000,0.320000
263.200000,0.400000
263.600000,0.400000
264.000000,0.440000
264.400000,0.400000
264.800000,0.360000
265.200000,0.320000
265.600000,0.280000
266.000000,0.240000
266.400000,0.120000
266.800000,0.000000
267.200000,-0.120000
267.600000,-0.240000
268.000000,-0.280000
268.400000,-0.360000
268.800000,-0.400000
269.200000,-0.480000
269.600000,-0.520000
270.000000,-0.520000
270.400000,-0.520000
270.800000,-0.520000
271.200000,-0.440000
271.600000,-0.400000
272.000000,-0.320000
272.400000,-0.240000
272.800000,-0.160000
273.200000,-0.080000
273.600000,-0.040000
274.000000,0.120000
274.400000,0.200000
274.800000,0.320000
275.200000,0.360000
275.600000,0.440000
276.000000,0.400000
276.400000,0.440000
276.800000,0.400000
277.200000,0.360000
277.600000,0.360000
278.000000,0.280000
278.400000,0.200000
278.800000,0.120000
279.200000,0.040000
279.600000,-0.080000
280.000000,-0.200000
280.400000,-0.320000
280.800000,-0.400000
281.200000,-0.400000
281.600000,-0.480000
282.000000,-0.520000
282.400000,-0.560000
282.800000,-0.520000
283.200000,-0.520000
283.600000,-0.480000
284.000000,-0.440000
284.400000,-0.360000
284.800000,-0.280000
285.200000,-0.200000
285.600000,-0.080000
286.000000,0.040000
286.400000,0.120000
286.800000,0.200000
287.200000,0.280000
287.600000,0.360000
288.000000,0.400000
288.400000,0.440000
288.800000,0.440000
289.200000,0.400000
289.600000,0.400000
290.000000,0.400000
290.400000,0.320000
290.800000,0.240000
291.200000,0.160000
291.600000,0.040000
292.000000,-0.080000
292.400000,-0.200000
292.800000,-0.280000
293.200000,-0.320000
293.600000,-0.400000
294.000000,-0.480000
294.400000,-0.520000
294.800000,-0.560000
295.200000,-0.560000
295.600000,-0.560000
296.000000,-0.520000
296.400000,-0.440000
296.800000,-0.360000
297.200000,-0.320000
297.600000,-0.200000
298.000000,-0.120000
298.400000,0.000000
298.800000,0.160000
299.200000,0.240000
299.600000,0.360000
300.000000,0.400000
300.400000,0.440000
300.800000,0.440000
301.200000,0.480000
301.600000,0.480000
302.000000,0.400000
302.400000,0.400000
302.800000,0.320000
303.200000,0.240000
303.600000,0.200000
304.000000,0.080000
304.400000,-0.040000
304.800000,-0.160000
305.200000,-0.280000
305.600000,-0.400000
306.000000,-0.440000
306.400000,-0.520000
306.800000,-0.520000
307.200000,-0.560000
307.600000,-0.560000
308.000000,-0.560000
308.400000,-0.520000
308.800000,-0.480000
309.200000,-0.400000
309.600000,-0.320000
310.000000,-0.160000
310.400000,-0.040000
310.800000,0.000000
311.200000,0.120000
311.600000,0.240000
312.000000,0.320000
312.400000,0.400000
312.800000,0.440000
313.200000,0.440000
313.600000,0.440000
314.000000,0.440000
314.400000,0.440000
314.800000,0.440000
315.200000,0.320000
315.600000,0.240000
316.000000,0.160000
316.400000,0.080000
316.800000,-0.040000
317.200000,-0.120000
317.600000,-0.240000
318.000000,-0.360000
318.400000,-0.400000
318.800000,-0.480000
319.200000,-0.520000
319.600000,-0.560000
320.000000,-0.560000
320.400000,-0.560000
320.800000,-0.520000
321.200000,-0.480000
321.600000,-0.400000
322.000000,-0.320000
322.400000,-0.240000
322.800000,-0.120000
323.200000,0.000000
323.600000,0.120000
324.000000,0.200000
324.400000,0.240000
324.800000,0.320000
325.200000,0.360000
325.600000,0.400000
326.000000,0.440000
326.400000,0.440000
326.800000,0.400000
327.200000,0.400000
327.600000,0.360000
328.000000,0.280000
328.400000,0.160000
328.800000,0.080000
329.200000,-0.040000
329.600000,-0.120000
330.000000,-0.160000
330.400000,-0.360000
330.800000,-0.360000
331.200000,-0.440000
331.600000,-0.480000
332.000000,-0.520000
332.400000,-0.520000
332.800000,-0.520000
333.200000,-0.480000
333.600000,-0.440000
334.000000,-0.400000
334.400000,-0.320000
334.800000,-0.200000
335.200000,-0.120000
335.600000,-0.040000
336.000000,0.080000
336.400000,0.200000
336.800000,0.240000
337.200000,0.320000
337.600000,0.320000
338.000000,0.360000
338.400000,0.400000
338.800000,0.400000
339.200000,0.400000
339.600000,0.360000
340.000000,0.320000
340.400000,0.280000
340.800000,0.240000
341.200000,0.080000
341.600000,0.000000
342.000000,-0.120000
342.400000,-0.240000
342.800000,-0.280000
343.200000,-0.320000
343.600000,-0.400000
344.000000,-0.480000
344.400000,-0.520000
344.800000,-0.520000
345.200000,-0.520000
345.600000,-0.480000
346.000000,-0.480000
346.400000,-0.400000
346.800000,-0.320000
347.200000,-0.280000
347.600000,-0.160000
348.000000,-0.040000
348.400000,0.040000
348.800000,0.160000
349.200000,0.200000
349.600000,0.280000
350.000000,0.320000
350.400000,0.360000
350.800000,0.360000
351.200000,0.400000
351.600000,0.400000
352.000000,0.360000
352.400000,0.280000
352.800000,0.240000
353.200000,0.200000
353.600000,0.080000
354.000000,0.080000
354.400000,-0.080000
354.800000,-0.120000
355.200000,-0.280000
355.600000,-0.360000
356.000000,-0.400000
356.400000,-0.480000
356.800000,-0.480000
357.200000,-0.520000
357.600000,-0.520000
358.000000,-0.520000
358.400000,-0.480000
358.800000,-0.440000
359.200000,-0.360000
359.600000,-0.280000
360.000000,-0.240000
360.400000,-0.160000
360.800000,-0.080000
361.200000,0.080000
361.600000,0.200000
362.000000,0.280000
362.400000,0.280000
362.800000,0.360000
363.200000,0.360000
363.600000,0.400000
364.000000,0.440000
364.400000,0.400000
364.800000,0.360000
365.200000,0.320000
365.600000,0.240000
366.000000,0.160000
366.400000,0.120000
366.800000,0.000000
367.200000,-0.120000
367.600000,-0.240000
368.000000,-0.320000
368.400000,-0.360000
368.800000,-0.440000
369.200000,-0.480000
369.600000,-0.520000
370.000000,-0.520000
370.400000,-0.520000
370.800000,-0.520000
371.200000,-0.480000
371.600000,-0.440000
372.000000,-0.360000
372.400000,-0.240000
372.800000,-0.160000
373.200000,-0.080000
373.600000,0.000000
374.000000,0.120000
374.400000,0.240000
374.800000,0.320000
375.200000,0.360000
375.600000,0.440000
376.000000,0.440000
376.400000,0.440000
376.800000,0.440000
377.200000,0.360000
377.600000,0.320000
378.000000,0.280000
378.400000,0.200000
378.800000,0.120000
379.200000,0.080000
379.600000,-0.040000
380.000000,-0.200000
380.400000,-0.280000
380.800000,-0.360000
381.200000,-0.400000
381.600000,-0.480000
382.000000,-0.520000
382.400000,-0.560000
382.800000,-0.520000
383.200000,-0.520000
383.600000,-0.480000
384.000000,-0.440000
384.400000,-0.360000
384.800000,-0.280000
385.200000,-0.200000
385.600000,-0.120000
386.000000,0.000000
386.400000,0.160000
386.800000,0.240000
387.200000,0.320000
387.600000,0.360000
388.000000,0.440000
388.400000,0.440000
388.800000,0.440000
389.200000,0.440000
389.600000,0.440000
390.000000,0.400000
390.400000,0.360000
390.800000,0.240000
391.200000,0.160000
391.600000,0.040000
392.000000,-0.080000
392.400000,-0.160000
392.800000,-0.240000
393.200000,-0.360000
393.600000,-0.440000
394.000000,-0.520000
394.400000,-0.560000
394.800000,-0.560000
395.200000,-0.560000
395.600000,-0.560000
396.000000,-0.520000
396.400000,-0.440000
396.800000,-0.360000
397.200000,-0.280000
397.600000,-0.160000
398.000000,-0.080000
398.400000,0.000000
398.800000,0.160000
399.200000,0.240000
399.600000,0.320000
400.000000,0.360000
400.400000,0.480000
400.800000,0.480000
401.200000,0.480000
401.600000,0.440000
402.000000,0.440000
402.400000,0.400000
402.800000,0.320000
403.200000,0.240000
403.600000,0.160000
404.000000,0.040000
404.400000,-0.080000
404.800000,-0.200000
405.200000,-0.280000
405.600000,-0.360000
406.000000,-0.400000
406.400000,-0.480000
406.800000,-0.520000
407.200000,-0.560000
407.600000,-0.560000
408.000000,-0.560000
408.400000,-0.560000
408.800000,-0.480000
409.200000,-0.360000
409.600000,-0.320000
410.000000,-0.200000
410.400000,-0.120000
410.800000,0.000000
411.200000,0.120000
411.600000,0.200000
412.000000,0.280000
412.400000,0.360000
412.800000,0.400000
413.200000,0.440000
413.600000,0.440000
414.000000,0.440000
414.400000,0.400000
414.800000,0.400000
415.200000,0.360000
415.600000,0.280000
416.000000,0.160000
416.400000,0.080000
416.800000,-0.040000
417.200000,-0.160000
417.600000,-0.240000
418.000000,-0.360000
418.400000,-0.400000
418.800000,-0.520000
419.200000,-0.560000
419.600000,-0.600000
420.000000,-0.600000
420.400000,-0.560000
420.800000,-0.520000
421.200000,-0.440000
421.600000,-0.360000
422.000000,-0.320000
422.400000,-0.240000
422.800000,-0.120000
423.200000,0.000000
423.600000,0.120000
424.000000,0.160000
424.400000,0.240000
424.800000,0.280000
425.200000,0.440000
425.600000,0.440000
426.000000,0.480000
426.400000,0.440000
426.800000,0.440000
427.200000,0.440000
427.600000,0.360000
428.000000,0.280000
428.400000,0.160000
428.800000,0.040000
429.200000,-0.040000
429.600000,-0.120000
430.000000,-0.240000
430.400000,-0.280000
430.800000,-0.400000
431.200000,-0.440000
431.600000,-0.480000
432.000000,-0.520000
432.400000,-0.520000
432.800000,-0.520000
433.200000,-0.480000
433.600000,-0.440000
434.000000,-0.400000
434.400000,-0.320000
434.800000,-0.200000
435.200000,-0.120000
435.600000,0.000000
436.000000,0.080000
436.400000,0.160000
436.800000,0.240000
437.200000,0.320000
437.600000,0.360000
438.000000,0.400000
438.400000,0.440000
438.800000,0.440000
439.200000,0.400000
439.600000,0.360000
440.000000,0.320000
440.400000,0.280000
440.800000,0.200000
441.200000,0.120000
441.600000,0.000000
442.000000,-0.120000
442.400000,-0.160000
442.800000,-0.280000
443.200000,-0.320000
443.600000,-0.400000
444.000000,-0.480000
444.400000,-0.520000
444.800000,-0.520000
445.200000,-0.520000
445.600000,-0.480000
446.000000,-0.480000
446.400000,-0.440000
446.800000,-0.360000
447.200000,-0.280000
447.600000,-0.160000
448.000000,-0.080000
448.400000,0.040000
448.800000,0.120000
449.200000,0.200000
449.600000,0.280000
450.000000,0.360000
450.400000,0.360000
450.800000,0.400000
451.200000,0.400000
451.600000,0.400000
452.000000,0.400000
452.400000,0.320000
452.800000,0.240000
453.200000,0.200000
453.600000,0.200000
454.000000,0.080000
454.400000,-0.040000
454.800000,-0.160000
455.200000,-0.240000
455.600000,-0.280000
456.000000,-0.360000
456.400000,-0.440000
456.800000,-0.480000
457.200000,-0.520000
457.600000,-0.520000
458.000000,-0.520000
458.400000,-0.480000
458.800000,-0.440000
459.200000,-0.360000
459.600000,-0.280000
460.000000,-0.200000
460.400000,-0.160000
460.800000,-0.080000
461.200000,0.040000
461.600000,0.160000
462.000000,0.240000
462.400000,0.280000
462.800000,0.400000
463.200000,0.400000
463.600000,0.440000
464.000000,0.440000
464.400000,0.400000
464.800000,0.400000
465.200000,0.360000
465.600000,0.280000
466.000000,0.160000
466.400000,0.080000
466.800000,0.080000
467.200000,-0.120000
467.600000,-0.240000
468.000000,-0.320000
468.400000,-0.360000
468.800000,-0.400000
469.200000,-0.480000
469.600000,-0.520000
470.000000,-0.560000
470.400000,-0.520000
470.800000,-0.520000
471.200000,-0.440000
471.600000,-0.400000
472.000000,-0.360000
472.400000,-0.320000
472.800000,-0.160000
473.200000,-0.080000
473.600000,0.000000
474.000000,0.120000
474.400000,0.200000
474.800000,0.280000
475.200000,0.320000
475.600000,0.360000
476.000000,0.400000
476.400000,0.400000
476.800000,0.400000
477.200000,0.360000
477.600000,0.320000
478.000000,0.280000
478.400000,0.240000
478.800000,0.120000
479.200000,0.040000
479.600000,-0.080000
480.000000,-0.200000
480.400000,-0.280000
480.800000,-0.320000
481.200000,-0.400000
481.600000,-0.480000
482.000000,-0.520000
482.400000,-0.520000
482.800000,-0.560000
483.200000,-0.560000
483.600000,-0.520000
484.000000,-0.440000
484.400000,-0.400000
484.800000,-0.280000
485.200000,-0.160000
485.600000,-0.080000
486.000000,0.040000
486.400000,0.160000
486.800000,0.240000
487.200000,0.280000
487.600000,0.400000
488.000000,0.400000
488.400000,0.440000
488.800000,0.440000
489.200000,0.400000
489.600000,0.400000
490.000000,0.400000
490.400000,0.320000
490.800000,0.240000
491.200000,0.120000
491.600000,0.000000
492.000000,-0.080000
492.400000,-0.200000
492.800000,-0.320000
493.200000,-0.320000
493.600000,-0.400000
494.000000,-0.480000
494.400000,-0.520000
494.800000,-0.560000
495.200000,-0.560000
495.600000,-0.560000
496.000000,-0.520000
496.400000,-0.480000
496.800000,-0.400000
497.200000,-0.320000
497.600000,-0.200000
498.000000,-0.080000
498.400000,0.000000
498.800000,0.120000
499.200000,0.240000
499.600000,0.320000
500.000000,0.360000
500.400000,0.480000
500.800000,0.440000
501.200000,0.480000
501.600000,0.480000
502.000000,0.400000
502.400000,0.400000
502.800000,0.320000
503.200000,0.240000
503.600000,0.160000
504.000000,0.080000
504.400000,-0.080000
504.800000,-0.200000
505.200000,-0.280000
505.600000,-0.360000
506.000000,-0.360000
506.400000,-0.520000
506.800000,-0.520000
507.200000,-0.560000
507.600000,-0.560000
508.000000,-0.560000
508.400000,-0.520000
508.800000,-0.440000
509.200000,-0.360000
509.600000,-0.280000
510.000000,-0.160000
510.400000,-0.080000
510.800000,0.000000
511.200000,0.120000
511.600000,0.240000
512.000000,0.280000
512.400000,0.360000
512.800000,0.400000
513.200000,0.440000
513.600000,0.440000
514.000000,0.440000
514.400000,0.440000
514.800000,0.440000
515.200000,0.360000
515.600000,0.280000
516.000000,0.200000
516.400000,0.080000
516.800000,-0.040000
517.200000,-0.160000
517.600000,-0.240000
518.000000,-0.360000
518.400000,-0.440000
518.800000,-0.440000
519.200000,-0.560000
519.600000,-0.560000
520.000000,-0.560000
520.400000,-0.560000
520.800000,-0.480000
521.200000,-0.440000
521.600000,-0.360000
522.000000,-0.280000
522.400000,-0.200000
522.800000,-0.080000
523.200000,0.000000
523.600000,0.120000
524.000000,0.240000
524.400000,0.280000
524.800000,0.360000
525.200000,0.360000
525.600000,0.400000
526.000000,0.440000
526.400000,0.440000
526.800000,0.400000
527.200000,0.400000
527.600000,0.360000
528.000000,0.280000
528.400000,0.160000
528.800000,0.040000
529.200000,-0.040000
529.600000,-0.160000
530.000000,-0.240000
530.400000,-0.280000
530.800000,-0.400000
