CH_1_us,CH_1_v
144.400000,-0.400000
144.800000,-0.360000
145.200000,-0.280000
145.600000,-0.320000
146.000000,-0.280000
146.400000,-0.280000
146.800000,-0.280000
147.200000,-0.280000
147.600000,-0.240000
148.000000,-0.200000
148.400000,-0.160000
148.800000,-0.040000
149.200000,0.080000
149.600000,0.200000
150.000000,0.280000
150.400000,0.360000
150.800000,0.280000
151.200000,0.280000
151.600000,0.280000
152.000000,0.240000
152.400000,0.160000
152.800000,0.040000
153.200000,-0.080000
153.600000,-0.200000
154.000000,-0.360000
154.400000,-0.520000
154.800000,-0.640000
155.200000,-0.720000
155.600000,-0.840000
156.000000,-0.600000
156.400000,-0.480000
156.800000,-0.400000
157.200000,-0.360000
157.600000,-0.360000
158.000000,-0.360000
158.400000,-0.360000
158.800000,-0.320000
159.200000,-0.320000
159.600000,-0.280000
160.000000,-0.280000
160.400000,-0.280000
160.800000,-0.240000
161.200000,-0.200000
161.600000,-0.200000
162.000000,-0.200000
162.400000,-0.040000
162.800000,0.000000
163.200000,0.160000
163.600000,0.240000
164.000000,0.320000
164.400000,0.360000
164.800000,0.360000
165.200000,0.360000
165.600000,0.280000
166.000000,0.240000
166.400000,0.120000
166.800000,-0.080000
167.200000,-0.240000
167.600000,-0.400000
168.000000,-0.560000
168.400000,-0.720000
168.800000,-0.920000
169.200000,-0.760000
169.600000,-0.480000
170.000000,-0.440000
170.400000,-0.400000
170.800000,-0.360000
171.200000,-0.320000
171.600000,-0.320000
172.000000,-0.320000
172.400000,-0.280000
172.800000,-0.280000
173.200000,-0.280000
173.600000,-0.240000
174.000000,-0.240000
174.400000,-0.240000
174.800000,-0.120000
175.200000,0.080000
175.600000,0.280000
176.000000,0.480000
176.400000,0.640000
176.800000,0.760000
177.200000,0.800000
177.600000,0.800000
178.000000,0.760000
178.400000,0.680000
178.800000,0.520000
179.200000,0.280000
179.600000,0.080000
180.000000,-0.160000
180.400000,-0.480000
180.800000,-0.760000
181.200000,-1.040000
181.600000,-1.240000
182.000000,-1.120000
182.400000,-0.760000
182.800000,-0.560000
183.200000,-0.480000
183.600000,-0.480000
184.000000,-0.400000
184.400000,-0.360000
184.800000,-0.320000
185.200000,-0.320000
185.600000,-0.280000
186.000000,-0.280000
186.400000,-0.280000
186.800000,-0.160000
187.200000,0.040000
187.600000,0.320000
188.000000,0.600000
188.400000,0.800000
188.800000,1.000000
189.200000,1.120000
189.600000,1.160000
190.000000,1.120000
190.400000,1.040000
190.800000,0.880000
191.200000,0.680000
191.600000,0.400000
192.000000,0.080000
192.400000,-0.280000
192.800000,-0.680000
193.200000,-1.040000
193.600000,-1.360000
194.000000,-1.640000
194.400000,-1.360000
194.800000,-0.840000
195.200000,-0.640000
195.600000,-0.520000
196.000000,-0.440000
196.400000,-0.400000
196.800000,-0.360000
197.200000,-0.360000
197.600000,-0.320000
198.000000,-0.280000
198.400000,-0.280000
198.800000,-0.160000
199.200000,0.080000
199.600000,0.440000
200.000000,0.720000
200.400000,0.960000
200.800000,1.160000
201.200000,1.320000
201.600000,1.400000
202.000000,1.400000
202.400000,1.320000
202.800000,1.080000
203.200000,0.840000
203.600000,0.480000
204.000000,0.160000
204.400000,-0.240000
204.800000,-0.640000
205.200000,-1.040000
205.600000,-1.400000
206.000000,-1.720000
206.400000,-1.680000
206.800000,-1.160000
207.200000,-0.760000
207.600000,-0.600000
208.000000,-0.480000
208.400000,-0.440000
208.800000,-0.360000
209.200000,-0.360000
209.600000,-0.320000
210.000000,-0.280000
210.400000,-0.280000
210.800000,-0.160000
211.200000,0.080000
211.600000,0.360000
212.000000,0.640000
212.400000,0.960000
212.800000,1.200000
213.200000,1.320000
213.600000,1.400000
214.000000,1.400000
214.400000,1.280000
214.800000,1.080000
215.200000,0.880000
215.600000,0.560000
216.000000,0.200000
216.400000,-0.200000
216.800000,-0.600000
217.200000,-0.960000
217.600000,-1.360000
218.000000,-1.680000
218.400000,-1.800000
218.800000,-1.360000
219.200000,-0.800000
219.600000,-0.640000
220.000000,-0.520000
220.400000,-0.440000
220.800000,-0.360000
221.200000,-0.320000
221.600000,-0.320000
222.000000,-0.280000
222.400000,-0.280000
222.800000,-0.240000
223.200000,-0.040000
223.600000,0.280000
224.000000,0.560000
224.400000,0.760000
224.800000,0.960000
225.200000,1.080000
225.600000,1.160000
226.000000,1.160000
226.400000,1.080000
226.800000,0.920000
227.200000,0.720000
227.600000,0.480000
228.000000,0.200000
228.400000,-0.120000
228.800000,-0.480000
229.200000,-0.800000
229.600000,-1.120000
230.000000,-1.400000
230.400000,-1.560000
230.800000,-1.240000
231.200000,-0.760000
231.600000,-0.600000
232.000000,-0.440000
232.400000,-0.360000
232.800000,-0.360000
233.200000,-0.360000
233.600000,-0.320000
234.000000,-0.280000
234.400000,-0.280000
234.800000,-0.240000
235.200000,-0.160000
235.600000,0.000000
236.000000,0.240000
236.400000,0.440000
236.800000,0.600000
237.200000,0.720000
237.600000,0.760000
238.000000,0.800000
238.400000,0.760000
238.800000,0.680000
239.200000,0.560000
239.600000,0.360000
240.000000,0.160000
240.400000,-0.040000
240.800000,-0.280000
241.200000,-0.520000
241.600000,-0.720000
242.000000,-0.920000
242.400000,-1.120000
242.800000,-1.040000
243.200000,-0.760000
243.600000,-0.520000
244.000000,-0.440000
244.400000,-0.400000
244.800000,-0.360000
245.200000,-0.320000
245.600000,-0.320000
246.000000,-0.320000
246.400000,-0.320000
246.800000,-0.280000
247.200000,-0.280000
247.600000,-0.240000
248.000000,-0.200000
248.400000,-0.120000
248.800000,0.040000
249.200000,0.160000
249.600000,0.280000
250.000000,0.320000
250.400000,0.360000
250.800000,0.320000
251.200000,0.320000
251.600000,0.320000
252.000000,0.200000
252.400000,0.120000
252.800000,0.040000
253.200000,-0.120000
253.600000,-0.240000
254.000000,-0.320000
254.400000,-0.520000
254.800000,-0.680000
255.200000,-0.720000
255.600000,-0.800000
256.000000,-0.560000
256.400000,-0.440000
256.800000,-0.360000
257.200000,-0.360000
257.600000,-0.320000
258.000000,-0.320000
258.400000,-0.320000
258.800000,-0.320000
259.200000,-0.280000
259.600000,-0.280000
260.000000,-0.280000
260.400000,-0.280000
260.800000,-0.280000
261.200000,-0.240000
261.600000,-0.200000
262.000000,-0.160000
262.400000,-0.080000
262.800000,0.080000
263.200000,0.160000
263.600000,0.280000
264.000000,0.320000
264.400000,0.360000
264.800000,0.360000
265.200000,0.360000
265.600000,0.280000
266.000000,0.160000
266.400000,0.080000
266.800000,-0.080000
267.200000,-0.240000
267.600000,-0.440000
268.000000,-0.600000
268.400000,-0.760000
268.800000,-0.840000
269.200000,-0.800000
269.600000,-0.560000
270.000000,-0.440000
270.400000,-0.400000
270.800000,-0.360000
271.200000,-0.320000
271.600000,-0.320000
272.000000,-0.280000
272.400000,-0.280000
272.800000,-0.280000
273.200000,-0.280000
273.600000,-0.280000
274.000000,-0.280000
274.400000,-0.240000
274.800000,-0.080000
275.200000,0.120000
275.600000,0.320000
276.000000,0.480000
276.400000,0.640000
276.800000,0.760000
277.200000,0.800000
277.600000,0.760000
278.000000,0.720000
278.400000,0.640000
278.800000,0.480000
279.200000,0.240000
279.600000,0.000000
280.000000,-0.240000
280.400000,-0.560000
280.800000,-0.840000
281.200000,-1.120000
281.600000,-1.360000
282.000000,-1.080000
282.400000,-0.680000
282.800000,-0.520000
283.200000,-0.440000
283.600000,-0.400000
284.000000,-0.360000
284.400000,-0.360000
284.800000,-0.320000
285.200000,-0.280000
285.600000,-0.240000
286.000000,-0.240000
286.400000,-0.200000
286.800000,-0.080000
287.200000,0.160000
287.600000,0.400000
288.000000,0.680000
288.400000,0.880000
288.800000,1.080000
289.200000,1.160000
289.600000,1.200000
290.000000,1.160000
290.400000,1.040000
290.800000,0.880000
291.200000,0.640000
291.600000,0.360000
292.000000,-0.040000
292.400000,-0.400000
292.800000,-0.760000
293.200000,-1.120000
293.600000,-1.440000
294.000000,-1.680000
294.400000,-1.320000
294.800000,-0.760000
295.200000,-0.560000
295.600000,-0.480000
296.000000,-0.440000
296.400000,-0.400000
296.800000,-0.360000
297.200000,-0.360000
297.600000,-0.320000
298.000000,-0.280000
298.400000,-0.280000
298.800000,-0.160000
299.200000,0.120000
299.600000,0.480000
300.000000,0.720000
300.400000,1.000000
300.800000,1.200000
301.200000,1.360000
301.600000,1.400000
302.000000,1.360000
302.400000,1.280000
302.800000,1.080000
303.200000,0.760000
303.600000,0.440000
304.000000,0.120000
304.400000,-0.320000
304.800000,-0.760000
305.200000,-1.120000
305.600000,-1.480000
306.000000,-1.800000
306.400000,-1.600000
306.800000,-1.040000
307.200000,-0.720000
307.600000,-0.560000
308.000000,-0.440000
308.400000,-0.400000
308.800000,-0.360000
309.200000,-0.360000
309.600000,-0.320000
310.000000,-0.320000
310.400000,-0.280000
310.800000,-0.160000
311.200000,0.120000
311.600000,0.440000
312.000000,0.760000
312.400000,1.000000
312.800000,1.200000
313.200000,1.360000
313.600000,1.400000
314.000000,1.360000
314.400000,1.240000
314.800000,1.040000
315.200000,0.760000
315.600000,0.480000
316.000000,0.120000
316.400000,-0.280000
316.800000,-0.680000
317.200000,-1.080000
317.600000,-1.400000
318.000000,-1.680000
318.400000,-1.680000
318.800000,-1.160000
319.200000,-0.760000
319.600000,-0.600000
320.000000,-0.480000
320.400000,-0.400000
320.800000,-0.360000
321.200000,-0.320000
321.600000,-0.320000
322.000000,-0.280000
322.400000,-0.280000
322.800000,-0.200000
323.200000,0.040000
323.600000,0.320000
324.000000,0.600000
324.400000,0.800000
324.800000,1.000000
325.200000,1.120000
325.600000,1.120000
326.000000,1.080000
326.400000,1.040000
326.800000,0.880000
327.200000,0.680000
327.600000,0.440000
328.000000,0.120000
328.400000,-0.200000
328.800000,-0.520000
329.200000,-0.880000
329.600000,-1.200000
330.000000,-1.440000
330.400000,-1.560000
330.800000,-1.200000
331.200000,-0.720000
331.600000,-0.560000
332.000000,-0.440000
332.400000,-0.360000
332.800000,-0.320000
333.200000,-0.360000
333.600000,-0.320000
334.000000,-0.320000
334.400000,-0.280000
334.800000,-0.280000
335.200000,-0.120000
335.600000,0.080000
336.000000,0.240000
336.400000,0.440000
336.800000,0.600000
337.200000,0.680000
337.600000,0.720000
338.000000,0.720000
338.400000,0.680000
338.800000,0.600000
339.200000,0.480000
339.600000,0.360000
340.000000,0.160000
340.400000,-0.080000
340.800000,-0.320000
341.200000,-0.520000
341.600000,-0.720000
342.000000,-0.920000
342.400000,-1.120000
342.800000,-1.000000
343.200000,-0.680000
343.600000,-0.520000
344.000000,-0.440000
344.400000,-0.400000
344.800000,-0.360000
345.200000,-0.360000
345.600000,-0.360000
346.000000,-0.320000
346.400000,-0.320000
346.800000,-0.320000
347.200000,-0.280000
347.600000,-0.280000
348.000000,-0.240000
348.400000,-0.080000
348.800000,0.080000
349.200000,0.200000
349.600000,0.240000
350.000000,0.280000
350.400000,0.280000
350.800000,0.280000
351.200000,0.320000
351.600000,0.280000
352.000000,0.200000
352.400000,0.120000
352.800000,0.000000
353.200000,-0.120000
353.600000,-0.240000
354.000000,-0.400000
354.400000,-0.520000
354.800000,-0.640000
355.200000,-0.720000
355.600000,-0.840000
356.000000,-0.560000
356.400000,-0.440000
356.800000,-0.320000
357.200000,-0.280000
357.600000,-0.320000
358.000000,-0.280000
358.400000,-0.280000
358.800000,-0.280000
359.200000,-0.280000
359.600000,-0.280000
360.000000,-0.280000
360.400000,-0.280000
360.800000,-0.240000
361.200000,-0.240000
361.600000,-0.200000
362.000000,-0.160000
362.400000,0.000000
362.800000,0.120000
363.200000,0.200000
363.600000,0.240000
364.000000,0.400000
364.400000,0.360000
364.800000,0.400000
365.200000,0.360000
365.600000,0.280000
366.000000,0.160000
366.400000,0.080000
366.800000,-0.080000
367.200000,-0.280000
367.600000,-0.440000
368.000000,-0.600000
368.400000,-0.760000
368.800000,-0.920000
369.200000,-0.760000
369.600000,-0.480000
370.000000,-0.400000
370.400000,-0.360000
370.800000,-0.360000
371.200000,-0.320000
371.600000,-0.320000
372.000000,-0.320000
372.400000,-0.280000
372.800000,-0.280000
373.200000,-0.280000
373.600000,-0.240000
374.000000,-0.280000
374.400000,-0.200000
374.800000,-0.040000
375.200000,0.160000
375.600000,0.360000
376.000000,0.520000
376.400000,0.680000
376.800000,0.800000
377.200000,0.800000
377.600000,0.760000
378.000000,0.720000
378.400000,0.600000
378.800000,0.400000
379.200000,0.240000
379.600000,0.000000
380.000000,-0.280000
380.400000,-0.600000
380.800000,-0.880000
381.200000,-1.160000
381.600000,-1.360000
382.000000,-1.080000
382.400000,-0.680000
382.800000,-0.560000
383.200000,-0.440000
383.600000,-0.400000
384.000000,-0.400000
384.400000,-0.360000
384.800000,-0.320000
385.200000,-0.320000
385.600000,-0.280000
386.000000,-0.280000
386.400000,-0.240000
386.800000,-0.080000
387.200000,0.160000
387.600000,0.440000
388.000000,0.720000
388.400000,0.960000
388.800000,1.120000
389.200000,1.200000
389.600000,1.200000
390.000000,1.160000
390.400000,1.040000
390.800000,0.800000
391.200000,0.520000
391.600000,0.240000
392.000000,-0.120000
392.400000,-0.480000
392.800000,-0.840000
393.200000,-1.160000
393.600000,-1.480000
394.000000,-1.600000
394.400000,-1.240000
394.800000,-0.760000
395.200000,-0.560000
395.600000,-0.480000
396.000000,-0.440000
396.400000,-0.400000
396.800000,-0.360000
397.200000,-0.320000
397.600000,-0.280000
398.000000,-0.280000
398.400000,-0.280000
398.800000,-0.120000
399.200000,0.160000
399.600000,0.480000
400.000000,0.800000
400.400000,1.080000
400.800000,1.240000
401.200000,1.360000
401.600000,1.400000
402.000000,1.360000
402.400000,1.240000
402.800000,1.000000
403.200000,0.720000
403.600000,0.400000
404.000000,0.000000
404.400000,-0.400000
404.800000,-0.800000
405.200000,-1.200000
405.600000,-1.560000
406.000000,-1.800000
406.400000,-1.520000
406.800000,-0.920000
407.200000,-0.680000
407.600000,-0.520000
408.000000,-0.440000
408.400000,-0.440000
408.800000,-0.400000
409.200000,-0.360000
409.600000,-0.320000
410.000000,-0.280000
410.400000,-0.280000
410.800000,-0.120000
411.200000,0.200000
411.600000,0.520000
412.000000,0.840000
412.400000,1.040000
412.800000,1.240000
413.200000,1.360000
413.600000,1.360000
414.000000,1.320000
414.400000,1.200000
414.800000,1.000000
415.200000,0.720000
415.600000,0.400000
416.000000,0.040000
416.400000,-0.320000
416.800000,-0.720000
417.200000,-1.120000
417.600000,-1.440000
418.000000,-1.720000
418.400000,-1.520000
418.800000,-1.000000
419.200000,-0.680000
419.600000,-0.560000
420.000000,-0.480000
420.400000,-0.440000
420.800000,-0.400000
421.200000,-0.320000
421.600000,-0.280000
422.000000,-0.280000
422.400000,-0.280000
422.800000,-0.160000
423.200000,0.080000
423.600000,0.360000
424.000000,0.640000
424.400000,0.840000
424.800000,1.000000
425.200000,1.080000
425.600000,1.120000
426.000000,1.120000
426.400000,1.040000
426.800000,0.880000
427.200000,0.600000
427.600000,0.320000
428.000000,0.040000
428.400000,-0.240000
428.800000,-0.560000
429.200000,-0.920000
429.600000,-1.200000
430.000000,-1.440000
430.400000,-1.440000
430.800000,-1.080000
431.200000,-0.720000
431.600000,-0.560000
432.000000,-0.480000
432.400000,-0.440000
432.800000,-0.400000
433.200000,-0.360000
433.600000,-0.360000
434.000000,-0.280000
434.400000,-0.280000
434.800000,-0.320000
435.200000,-0.200000
435.600000,0.040000
436.000000,0.280000
436.400000,0.440000
436.800000,0.600000
437.200000,0.680000
437.600000,0.760000
438.000000,0.760000
438.400000,0.680000
438.800000,0.560000
439.200000,0.440000
439.600000,0.280000
440.000000,0.080000
440.400000,-0.120000
440.800000,-0.360000
441.200000,-0.600000
441.600000,-0.800000
442.000000,-1.000000
442.400000,-1.120000
442.800000,-1.000000
443.200000,-0.680000
443.600000,-0.480000
444.000000,-0.440000
444.400000,-0.400000
444.800000,-0.360000
445.200000,-0.360000
445.600000,-0.320000
446.000000,-0.320000
446.400000,-0.280000
446.800000,-0.280000
447.200000,-0.280000
447.600000,-0.280000
448.000000,-0.200000
448.400000,-0.120000
448.800000,0.040000
449.200000,0.200000
449.600000,0.280000
450.000000,0.280000
450.400000,0.320000
450.800000,0.280000
451.200000,0.280000
451.600000,0.240000
452.000000,0.160000
452.400000,0.120000
452.800000,0.000000
453.200000,-0.160000
453.600000,-0.280000
454.000000,-0.440000
454.400000,-0.600000
454.800000,-0.680000
455.200000,-0.720000
455.600000,-0.760000
456.000000,-0.600000
456.400000,-0.440000
456.800000,-0.440000
457.200000,-0.400000
457.600000,-0.320000
458.000000,-0.320000
458.400000,-0.320000
458.800000,-0.320000
459.200000,-0.280000
459.600000,-0.280000
460.000000,-0.280000
460.400000,-0.280000
460.800000,-0.280000
461.200000,-0.280000
461.600000,-0.200000
462.000000,-0.160000
462.400000,0.000000
462.800000,0.080000
463.200000,0.240000
463.600000,0.320000
464.000000,0.360000
464.400000,0.360000
464.800000,0.360000
465.200000,0.320000
465.600000,0.280000
466.000000,0.200000
466.400000,0.080000
466.800000,-0.080000
467.200000,-0.280000
467.600000,-0.480000
468.000000,-0.680000
468.400000,-0.840000
468.800000,-0.880000
469.200000,-0.800000
469.600000,-0.520000
470.000000,-0.360000
470.400000,-0.360000
470.800000,-0.320000
471.200000,-0.320000
471.600000,-0.320000
472.000000,-0.320000
472.400000,-0.280000
472.800000,-0.280000
473.200000,-0.240000
473.600000,-0.240000
474.000000,-0.240000
474.400000,-0.160000
474.800000,0.000000
475.200000,0.200000
475.600000,0.360000
476.000000,0.560000
476.400000,0.720000
476.800000,0.800000
477.200000,0.840000
477.600000,0.800000
478.000000,0.720000
478.400000,0.600000
478.800000,0.400000
479.200000,0.200000
479.600000,-0.040000
480.000000,-0.320000
480.400000,-0.640000
480.800000,-0.920000
481.200000,-1.160000
481.600000,-1.320000
482.000000,-1.040000
482.400000,-0.640000
482.800000,-0.520000
483.200000,-0.400000
483.600000,-0.360000
484.000000,-0.360000
484.400000,-0.360000
484.800000,-0.320000
485.200000,-0.320000
485.600000,-0.280000
486.000000,-0.280000
486.400000,-0.200000
486.800000,-0.040000
487.200000,0.280000
487.600000,0.520000
488.000000,0.760000
488.400000,1.000000
488.800000,1.080000
489.200000,1.160000
489.600000,1.200000
490.000000,1.120000
490.400000,0.960000
490.800000,0.760000
491.200000,0.520000
491.600000,0.200000
492.000000,-0.160000
492.400000,-0.560000
492.800000,-0.920000
493.200000,-1.280000
493.600000,-1.560000
494.000000,-1.520000
494.400000,-1.080000
494.800000,-0.720000
495.200000,-0.560000
495.600000,-0.480000
496.000000,-0.440000
496.400000,-0.400000
496.800000,-0.360000
497.200000,-0.320000
497.600000,-0.280000
498.000000,-0.280000
498.400000,-0.240000
498.800000,-0.040000
499.200000,0.280000
499.600000,0.600000
500.000000,0.840000
500.400000,1.080000
500.800000,1.280000
501.200000,1.400000
501.600000,1.440000
502.000000,1.320000
502.400000,1.160000
502.800000,0.960000
503.200000,0.640000
503.600000,0.320000
504.000000,-0.080000
504.400000,-0.480000
504.800000,-0.880000
505.200000,-1.280000
505.600000,-1.600000
506.000000,-1.840000
506.400000,-1.480000
506.800000,-0.880000
507.200000,-0.680000
507.600000,-0.560000
508.000000,-0.480000
508.400000,-0.400000
508.800000,-0.360000
509.200000,-0.360000
509.600000,-0.320000
510.000000,-0.280000
510.400000,-0.280000
510.800000,-0.120000
511.200000,0.240000
511.600000,0.560000
512.000000,0.840000
512.400000,1.080000
512.800000,1.280000
513.200000,1.360000
513.600000,1.360000
514.000000,1.280000
514.400000,1.120000
514.800000,0.920000
515.200000,0.640000
515.600000,0.320000
516.000000,-0.040000
516.400000,-0.400000
516.800000,-0.800000
517.200000,-1.200000
517.600000,-1.480000
518.000000,-1.760000
518.400000,-1.520000
518.800000,-0.960000
519.200000,-0.720000
519.600000,-0.560000
520.000000,-0.440000
520.400000,-0.400000
520.800000,-0.400000
521.200000,-0.360000
521.600000,-0.320000
522.000000,-0.280000
522.400000,-0.280000
522.800000,-0.160000
523.200000,0.120000
523.600000,0.400000
524.000000,0.680000
524.400000,0.880000
524.800000,1.000000
525.200000,1.120000
525.600000,1.120000
526.000000,1.080000
