CH_1_us,CH_1_v
69.200000,-1.000000
69.600000,-1.360000
70.000000,-1.600000
70.400000,-1.320000
70.800000,-0.760000
71.200000,-0.560000
71.600000,-0.480000
72.000000,-0.440000
72.400000,-0.360000
72.800000,-0.320000
73.200000,-0.320000
73.600000,-0.280000
74.000000,-0.280000
74.400000,-0.240000
74.800000,-0.120000
75.200000,0.120000
75.600000,0.440000
76.000000,0.720000
76.400000,0.920000
76.800000,1.080000
77.200000,1.240000
77.600000,1.280000
78.000000,1.200000
78.400000,1.040000
78.800000,0.840000
79.200000,0.600000
79.600000,0.320000
80.000000,0.000000
80.400000,-0.400000
80.800000,-0.760000
81.200000,-1.040000
81.600000,-1.320000
82.000000,-1.560000
82.400000,-1.320000
82.800000,-0.800000
83.200000,-0.600000
83.600000,-0.520000
84.000000,-0.440000
84.400000,-0.400000
84.800000,-0.320000
85.200000,-0.280000
85.600000,-0.240000
86.000000,-0.280000
86.400000,-0.240000
86.800000,-0.120000
87.200000,0.120000
87.600000,0.360000
88.000000,0.640000
88.400000,0.840000
88.800000,0.960000
89.200000,1.040000
89.600000,1.040000
90.000000,1.000000
90.400000,0.880000
90.800000,0.680000
91.200000,0.480000
91.600000,0.200000
92.000000,-0.080000
92.400000,-0.360000
92.800000,-0.680000
93.200000,-1.000000
93.600000,-1.280000
94.000000,-1.440000
94.400000,-1.160000
94.800000,-0.720000
95.200000,-0.560000
95.600000,-0.440000
96.000000,-0.400000
96.400000,-0.360000
96.800000,-0.320000
97.200000,-0.280000
97.600000,-0.240000
98.000000,-0.200000
98.400000,-0.240000
98.800000,-0.160000
99.200000,0.000000
99.600000,0.200000
100.000000,0.400000
100.400000,0.520000
100.800000,0.600000
101.200000,0.680000
101.600000,0.720000
102.000000,0.680000
102.400000,0.560000
102.800000,0.440000
103.200000,0.280000
103.600000,0.080000
104.000000,-0.120000
104.400000,-0.360000
104.800000,-0.560000
105.200000,-0.760000
105.600000,-0.920000
106.000000,-1.040000
106.400000,-0.880000
106.800000,-0.560000
107.200000,-0.440000
107.600000,-0.400000
108.000000,-0.360000
108.400000,-0.360000
108.800000,-0.320000
109.200000,-0.320000
109.600000,-0.280000
110.000000,-0.280000
110.400000,-0.280000
110.800000,-0.280000
111.200000,-0.240000
111.600000,-0.120000
112.000000,0.000000
112.400000,0.080000
112.800000,0.160000
113.200000,0.200000
113.600000,0.200000
114.000000,0.200000
114.400000,0.160000
114.800000,0.160000
115.200000,0.120000
115.600000,0.000000
116.000000,-0.120000
116.400000,-0.160000
116.800000,-0.240000
117.200000,-0.320000
117.600000,-0.480000
118.000000,-0.520000
118.400000,-0.600000
118.800000,-0.520000
119.200000,-0.440000
119.600000,-0.400000
120.000000,-0.360000
120.400000,-0.360000
120.800000,-0.320000
121.200000,-0.320000
121.600000,-0.320000
122.000000,-0.280000
122.400000,-0.280000
122.800000,-0.240000
123.200000,-0.240000
123.600000,-0.240000
124.000000,-0.240000
124.400000,-0.240000
124.800000,-0.240000
125.200000,-0.240000
125.600000,-0.200000
126.000000,-0.160000
126.400000,-0.120000
126.800000,-0.080000
127.200000,-0.040000
127.600000,0.000000
128.000000,0.040000
128.400000,0.080000
128.800000,0.080000
129.200000,0.080000
129.600000,0.040000
130.000000,0.040000
130.400000,-0.080000
130.800000,-0.240000
131.200000,-0.320000
131.600000,-0.400000
132.000000,-0.440000
132.400000,-0.520000
132.800000,-0.400000
133.200000,-0.360000
133.600000,-0.320000
134.000000,-0.320000
134.400000,-0.280000
134.800000,-0.280000
135.200000,-0.280000
135.600000,-0.280000
136.000000,-0.240000
136.400000,-0.240000
136.800000,-0.240000
137.200000,-0.240000
137.600000,-0.240000
138.000000,-0.240000
138.400000,-0.200000
138.800000,-0.120000
139.200000,0.000000
