CH_1_us,CH_1_v
41.600000,-0.240000
42.000000,-0.240000
42.400000,-0.240000
42.800000,-0.240000
43.200000,-0.200000
43.600000,-0.200000
44.000000,-0.160000
44.400000,-0.080000
44.800000,0.000000
45.200000,0.040000
45.600000,0.120000
46.000000,0.120000
46.400000,0.120000
46.800000,0.080000
47.200000,0.040000
47.600000,0.040000
48.000000,-0.160000
48.400000,-0.320000
48.800000,-0.400000
49.200000,-0.440000
49.600000,-0.520000
50.000000,-0.400000
50.400000,-0.360000
50.800000,-0.320000
51.200000,-0.280000
51.600000,-0.280000
52.000000,-0.240000
52.400000,-0.240000
52.800000,-0.240000
53.200000,-0.240000
53.600000,-0.200000
54.000000,-0.200000
54.400000,-0.160000
54.800000,-0.120000
55.200000,-0.040000
55.600000,0.000000
56.000000,0.040000
56.400000,0.080000
56.800000,0.160000
57.200000,0.160000
57.600000,0.080000
58.000000,0.040000
58.400000,-0.120000
58.800000,-0.280000
59.200000,-0.360000
59.600000,-0.400000
60.000000,-0.520000
60.400000,-0.360000
60.800000,-0.320000
61.200000,-0.280000
61.600000,-0.240000
62.000000,-0.240000
62.400000,-0.240000
62.800000,-0.200000
63.200000,-0.200000
63.600000,-0.200000
64.000000,-0.200000
64.400000,-0.160000
64.800000,-0.160000
65.200000,-0.120000
65.600000,-0.040000
66.000000,0.040000
66.400000,0.080000
66.800000,0.160000
67.200000,0.200000
67.600000,0.280000
68.000000,0.280000
68.400000,0.200000
68.800000,0.080000
69.200000,-0.040000
69.600000,-0.160000
70.000000,-0.280000
70.400000,-0.480000
70.800000,-0.560000
71.200000,-0.640000
71.600000,-0.440000
72.000000,-0.400000
72.400000,-0.320000
72.800000,-0.280000
73.200000,-0.240000
73.600000,-0.240000
74.000000,-0.240000
74.400000,-0.240000
74.800000,-0.240000
75.200000,-0.200000
75.600000,-0.200000
76.000000,-0.160000
76.400000,-0.120000
76.800000,0.080000
77.200000,0.200000
77.600000,0.320000
78.000000,0.400000
78.400000,0.440000
78.800000,0.480000
79.200000,0.440000
79.600000,0.360000
80.000000,0.200000
80.400000,0.080000
80.800000,-0.120000
81.200000,-0.320000
81.600000,-0.520000
82.000000,-0.680000
82.400000,-0.760000
82.800000,-0.680000
83.200000,-0.440000
83.600000,-0.320000
84.000000,-0.320000
84.400000,-0.280000
84.800000,-0.280000
85.200000,-0.240000
85.600000,-0.240000
86.000000,-0.240000
86.400000,-0.200000
86.800000,-0.200000
87.200000,-0.160000
87.600000,-0.040000
88.000000,0.120000
88.400000,0.240000
88.800000,0.400000
89.200000,0.480000
89.600000,0.560000
90.000000,0.640000
90.400000,0.560000
90.800000,0.440000
91.200000,0.360000
91.600000,0.200000
92.000000,0.000000
92.400000,-0.200000
92.800000,-0.440000
93.200000,-0.680000
93.600000,-0.880000
94.000000,-0.800000
94.400000,-0.560000
94.800000,-0.440000
95.200000,-0.320000
95.600000,-0.280000
96.000000,-0.280000
96.400000,-0.280000
96.800000,-0.240000
97.200000,-0.240000
97.600000,-0.200000
98.000000,-0.160000
98.400000,-0.160000
98.800000,-0.120000
99.200000,0.040000
99.600000,0.240000
100.000000,0.440000
100.400000,0.520000
100.800000,0.600000
101.200000,0.640000
101.600000,0.640000
102.000000,0.520000
102.400000,0.400000
102.800000,0.280000
103.200000,0.120000
103.600000,-0.080000
104.000000,-0.320000
104.400000,-0.560000
104.800000,-0.760000
105.200000,-0.840000
105.600000,-0.840000
106.000000,-0.520000
106.400000,-0.400000
106.800000,-0.320000
107.200000,-0.280000
107.600000,-0.240000
108.000000,-0.240000
108.400000,-0.240000
108.800000,-0.240000
109.200000,-0.200000
109.600000,-0.200000
110.000000,-0.160000
110.400000,-0.120000
110.800000,0.120000
111.200000,0.280000
111.600000,0.440000
112.000000,0.520000
112.400000,0.560000
112.800000,0.560000
113.200000,0.560000
113.600000,0.480000
114.000000,0.360000
114.400000,0.160000
114.800000,-0.040000
115.200000,-0.240000
115.600000,-0.440000
116.000000,-0.640000
116.400000,-0.840000
116.800000,-0.880000
117.200000,-0.680000
117.600000,-0.440000
118.000000,-0.360000
118.400000,-0.280000
118.800000,-0.240000
119.200000,-0.240000
119.600000,-0.240000
120.000000,-0.240000
120.400000,-0.240000
120.800000,-0.200000
121.200000,-0.160000
121.600000,-0.120000
122.000000,0.000000
122.400000,0.160000
122.800000,0.280000
123.200000,0.400000
123.600000,0.480000
124.000000,0.480000
124.400000,0.440000
124.800000,0.360000
125.200000,0.240000
125.600000,0.120000
126.000000,-0.040000
126.400000,-0.200000
126.800000,-0.360000
127.200000,-0.560000
127.600000,-0.680000
128.000000,-0.720000
128.400000,-0.680000
128.800000,-0.480000
129.200000,-0.440000
129.600000,-0.360000
130.000000,-0.320000
130.400000,-0.240000
130.800000,-0.240000
131.200000,-0.240000
131.600000,-0.200000
132.000000,-0.200000
132.400000,-0.160000
132.800000,-0.160000
133.200000,-0.080000
133.600000,0.000000
134.000000,0.120000
134.400000,0.160000
134.800000,0.240000
135.200000,0.240000
135.600000,0.280000
136.000000,0.240000
136.400000,0.160000
136.800000,0.000000
137.200000,-0.160000
137.600000,-0.280000
138.000000,-0.440000
138.400000,-0.520000
138.800000,-0.600000
139.200000,-0.480000
139.600000,-0.400000
140.000000,-0.360000
140.400000,-0.320000
140.800000,-0.280000
141.200000,-0.280000
141.600000,-0.240000
142.000000,-0.200000
142.400000,-0.200000
142.800000,-0.200000
143.200000,-0.160000
143.600000,-0.160000
144.000000,-0.120000
144.400000,-0.040000
144.800000,0.000000
145.200000,0.080000
145.600000,0.080000
146.000000,0.080000
146.400000,0.080000
146.800000,0.080000
147.200000,0.040000
147.600000,0.000000
148.000000,-0.200000
148.400000,-0.320000
148.800000,-0.400000
149.200000,-0.440000
149.600000,-0.440000
150.000000,-0.360000
150.400000,-0.320000
150.800000,-0.280000
151.200000,-0.280000
151.600000,-0.240000
152.000000,-0.240000
152.400000,-0.240000
152.800000,-0.200000
153.200000,-0.200000
153.600000,-0.200000
154.000000,-0.160000
154.400000,-0.160000
154.800000,-0.080000
155.200000,-0.040000
155.600000,0.040000
156.000000,0.080000
156.400000,0.120000
156.800000,0.120000
157.200000,0.120000
157.600000,0.120000
158.000000,0.040000
158.400000,-0.160000
158.800000,-0.280000
159.200000,-0.360000
159.600000,-0.400000
160.000000,-0.480000
160.400000,-0.360000
160.800000,-0.320000
161.200000,-0.280000
161.600000,-0.240000
162.000000,-0.240000
162.400000,-0.240000
162.800000,-0.240000
163.200000,-0.200000
163.600000,-0.200000
164.000000,-0.200000
164.400000,-0.200000
164.800000,-0.200000
165.200000,-0.120000
165.600000,-0.040000
166.000000,0.080000
166.400000,0.120000
166.800000,0.240000
167.200000,0.280000
167.600000,0.320000
168.000000,0.280000
168.400000,0.160000
168.800000,0.080000
169.200000,-0.080000
169.600000,-0.240000
170.000000,-0.360000
170.400000,-0.520000
170.800000,-0.600000
171.200000,-0.600000
171.600000,-0.480000
172.000000,-0.280000
172.400000,-0.320000
172.800000,-0.280000
173.200000,-0.240000
173.600000,-0.240000
174.000000,-0.240000
174.400000,-0.240000
174.800000,-0.200000
175.200000,-0.200000
175.600000,-0.160000
176.000000,-0.160000
176.400000,-0.040000
176.800000,0.120000
177.200000,0.240000
177.600000,0.360000
178.000000,0.400000
178.400000,0.440000
178.800000,0.440000
179.200000,0.400000
179.600000,0.320000
180.000000,0.200000
180.400000,0.040000
180.800000,-0.200000
181.200000,-0.360000
181.600000,-0.560000
182.000000,-0.720000
182.400000,-0.800000
182.800000,-0.600000
183.200000,-0.440000
183.600000,-0.320000
184.000000,-0.280000
184.400000,-0.280000
184.800000,-0.280000
185.200000,-0.240000
185.600000,-0.240000
186.000000,-0.240000
186.400000,-0.200000
186.800000,-0.200000
187.200000,-0.160000
187.600000,0.000000
188.000000,0.160000
188.400000,0.280000
188.800000,0.400000
189.200000,0.520000
189.600000,0.600000
190.000000,0.600000
190.400000,0.560000
190.800000,0.480000
191.200000,0.360000
191.600000,0.160000
192.000000,-0.040000
192.400000,-0.280000
192.800000,-0.520000
193.200000,-0.720000
193.600000,-0.800000
194.000000,-0.800000
194.400000,-0.520000
194.800000,-0.400000
195.200000,-0.320000
195.600000,-0.280000
196.000000,-0.320000
196.400000,-0.280000
196.800000,-0.280000
197.200000,-0.240000
197.600000,-0.200000
198.000000,-0.160000
198.400000,-0.160000
198.800000,-0.080000
199.200000,0.080000
199.600000,0.280000
200.000000,0.440000
200.400000,0.560000
200.800000,0.600000
201.200000,0.640000
201.600000,0.600000
202.000000,0.520000
202.400000,0.440000
202.800000,0.280000
203.200000,0.080000
203.600000,-0.120000
204.000000,-0.320000
204.400000,-0.560000
204.800000,-0.800000
205.200000,-0.960000
205.600000,-0.840000
206.000000,-0.520000
206.400000,-0.400000
206.800000,-0.320000
207.200000,-0.280000
207.600000,-0.280000
208.000000,-0.240000
208.400000,-0.240000
208.800000,-0.240000
209.200000,-0.200000
209.600000,-0.200000
210.000000,-0.160000
210.400000,-0.040000
210.800000,0.160000
211.200000,0.320000
211.600000,0.440000
212.000000,0.520000
212.400000,0.600000
212.800000,0.600000
213.200000,0.520000
213.600000,0.440000
214.000000,0.320000
214.400000,0.120000
214.800000,-0.080000
215.200000,-0.240000
215.600000,-0.480000
216.000000,-0.680000
216.400000,-0.840000
216.800000,-0.800000
217.200000,-0.560000
217.600000,-0.400000
218.000000,-0.320000
218.400000,-0.320000
218.800000,-0.280000
219.200000,-0.280000
219.600000,-0.240000
220.000000,-0.240000
220.400000,-0.240000
220.800000,-0.200000
221.200000,-0.160000
221.600000,-0.160000
222.000000,0.000000
222.400000,0.160000
222.800000,0.280000
223.200000,0.400000
223.600000,0.440000
224.000000,0.440000
224.400000,0.440000
224.800000,0.320000
225.200000,0.240000
225.600000,0.120000
226.000000,-0.080000
226.400000,-0.240000
226.800000,-0.440000
227.200000,-0.600000
227.600000,-0.680000
228.000000,-0.680000
228.400000,-0.560000
228.800000,-0.360000
229.200000,-0.400000
229.600000,-0.320000
230.000000,-0.280000
230.400000,-0.240000
230.800000,-0.200000
231.200000,-0.200000
231.600000,-0.200000
232.000000,-0.200000
232.400000,-0.160000
232.800000,-0.160000
233.200000,-0.040000
233.600000,0.040000
234.000000,0.160000
234.400000,0.200000
234.800000,0.240000
235.200000,0.280000
235.600000,0.240000
236.000000,0.120000
236.400000,0.040000
236.800000,-0.080000
237.200000,-0.160000
237.600000,-0.320000
238.000000,-0.440000
238.400000,-0.480000
238.800000,-0.640000
239.200000,-0.440000
239.600000,-0.400000
240.000000,-0.320000
240.400000,-0.280000
240.800000,-0.240000
241.200000,-0.200000
241.600000,-0.200000
242.000000,-0.200000
242.400000,-0.200000
242.800000,-0.200000
243.200000,-0.200000
243.600000,-0.160000
244.000000,-0.120000
244.400000,-0.040000
244.800000,0.000000
245.200000,0.040000
245.600000,0.080000
246.000000,0.080000
246.400000,0.080000
246.800000,0.040000
247.200000,0.040000
247.600000,-0.040000
248.000000,-0.240000
248.400000,-0.360000
248.800000,-0.400000
249.200000,-0.520000
249.600000,-0.360000
250.000000,-0.320000
250.400000,-0.280000
250.800000,-0.240000
251.200000,-0.240000
251.600000,-0.200000
252.000000,-0.200000
252.400000,-0.200000
252.800000,-0.200000
253.200000,-0.200000
253.600000,-0.200000
254.000000,-0.160000
254.400000,-0.120000
254.800000,-0.040000
255.200000,0.000000
255.600000,0.080000
256.000000,0.080000
256.400000,0.120000
256.800000,0.120000
257.200000,0.120000
257.600000,0.120000
258.000000,0.000000
258.400000,-0.200000
258.800000,-0.280000
259.200000,-0.400000
259.600000,-0.480000
260.000000,-0.520000
260.400000,-0.360000
260.800000,-0.320000
261.200000,-0.280000
261.600000,-0.280000
262.000000,-0.240000
262.400000,-0.200000
262.800000,-0.200000
263.200000,-0.200000
263.600000,-0.200000
264.000000,-0.200000
264.400000,-0.160000
264.800000,-0.160000
265.200000,-0.080000
265.600000,0.000000
266.000000,0.120000
266.400000,0.160000
266.800000,0.240000
267.200000,0.240000
267.600000,0.280000
268.000000,0.240000
268.400000,0.160000
268.800000,0.080000
269.200000,-0.080000
269.600000,-0.240000
270.000000,-0.400000
270.400000,-0.560000
270.800000,-0.640000
271.200000,-0.640000
271.600000,-0.480000
272.000000,-0.400000
272.400000,-0.360000
272.800000,-0.320000
273.200000,-0.280000
273.600000,-0.240000
274.000000,-0.240000
274.400000,-0.200000
274.800000,-0.200000
275.200000,-0.200000
275.600000,-0.160000
276.000000,-0.160000
276.400000,0.040000
276.800000,0.160000
277.200000,0.280000
277.600000,0.360000
278.000000,0.400000
278.400000,0.440000
278.800000,0.440000
279.200000,0.360000
279.600000,0.280000
280.000000,0.160000
280.400000,-0.040000
280.800000,-0.200000
281.200000,-0.400000
281.600000,-0.600000
282.000000,-0.640000
282.400000,-0.720000
282.800000,-0.560000
283.200000,-0.400000
283.600000,-0.360000
284.000000,-0.320000
284.400000,-0.240000
284.800000,-0.240000
285.200000,-0.240000
285.600000,-0.200000
286.000000,-0.200000
286.400000,-0.160000
286.800000,-0.160000
287.200000,-0.080000
287.600000,0.040000
288.000000,0.200000
288.400000,0.360000
288.800000,0.480000
289.200000,0.560000
289.600000,0.600000
290.000000,0.640000
290.400000,0.600000
290.800000,0.440000
291.200000,0.280000
291.600000,0.120000
292.000000,-0.080000
292.400000,-0.320000
292.800000,-0.520000
293.200000,-0.720000
293.600000,-0.920000
294.000000,-0.800000
294.400000,-0.520000
294.800000,-0.400000
295.200000,-0.320000
295.600000,-0.320000
296.000000,-0.280000
296.400000,-0.280000
296.800000,-0.240000
297.200000,-0.240000
297.600000,-0.200000
298.000000,-0.160000
298.400000,-0.160000
298.800000,-0.040000
299.200000,0.160000
299.600000,0.320000
300.000000,0.440000
300.400000,0.560000
300.800000,0.640000
301.200000,0.640000
301.600000,0.600000
302.000000,0.520000
302.400000,0.400000
302.800000,0.240000
303.200000,0.040000
303.600000,-0.200000
304.000000,-0.400000
304.400000,-0.600000
304.800000,-0.800000
305.200000,-0.960000
305.600000,-0.760000
306.000000,-0.440000
306.400000,-0.360000
306.800000,-0.320000
307.200000,-0.280000
307.600000,-0.200000
308.000000,-0.240000
308.400000,-0.200000
308.800000,-0.200000
309.200000,-0.200000
309.600000,-0.160000
310.000000,-0.120000
310.400000,0.040000
310.800000,0.200000
311.200000,0.320000
311.600000,0.440000
312.000000,0.520000
312.400000,0.600000
312.800000,0.560000
313.200000,0.520000
313.600000,0.440000
314.000000,0.240000
314.400000,0.080000
314.800000,-0.120000
315.200000,-0.360000
315.600000,-0.520000
316.000000,-0.680000
316.400000,-0.760000
316.800000,-0.760000
317.200000,-0.520000
317.600000,-0.360000
318.000000,-0.320000
318.400000,-0.280000
318.800000,-0.240000
319.200000,-0.240000
319.600000,-0.240000
320.000000,-0.240000
320.400000,-0.200000
320.800000,-0.200000
321.200000,-0.160000
321.600000,-0.120000
322.000000,0.040000
322.400000,0.160000
322.800000,0.320000
323.200000,0.400000
323.600000,0.440000
324.000000,0.480000
324.400000,0.400000
324.800000,0.320000
325.200000,0.200000
325.600000,0.080000
326.000000,-0.080000
326.400000,-0.280000
326.800000,-0.440000
327.200000,-0.640000
327.600000,-0.720000
328.000000,-0.680000
328.400000,-0.440000
328.800000,-0.320000
329.200000,-0.280000
329.600000,-0.240000
330.000000,-0.240000
330.400000,-0.240000
330.800000,-0.200000
331.200000,-0.200000
331.600000,-0.200000
332.000000,-0.160000
332.400000,-0.160000
332.800000,-0.080000
333.200000,-0.040000
333.600000,0.080000
334.000000,0.120000
334.400000,0.240000
334.800000,0.280000
335.200000,0.280000
335.600000,0.240000
336.000000,0.120000
336.400000,0.040000
336.800000,-0.080000
337.200000,-0.200000
337.600000,-0.360000
338.000000,-0.480000
338.400000,-0.520000
338.800000,-0.600000
339.200000,-0.400000
339.600000,-0.360000
340.000000,-0.320000
340.400000,-0.280000
340.800000,-0.280000
341.200000,-0.240000
341.600000,-0.240000
342.000000,-0.200000
342.400000,-0.200000
342.800000,-0.200000
343.200000,-0.200000
343.600000,-0.160000
344.000000,-0.080000
344.400000,0.000000
344.800000,0.040000
345.200000,0.120000
345.600000,0.160000
346.000000,0.160000
346.400000,0.080000
346.800000,0.080000
347.200000,-0.080000
347.600000,-0.200000
348.000000,-0.320000
348.400000,-0.440000
348.800000,-0.480000
349.200000,-0.520000
349.600000,-0.400000
350.000000,-0.360000
350.400000,-0.280000
350.800000,-0.280000
351.200000,-0.240000
351.600000,-0.240000
352.000000,-0.200000
352.400000,-0.240000
352.800000,-0.200000
353.200000,-0.200000
353.600000,-0.200000
354.000000,-0.160000
354.400000,-0.120000
354.800000,-0.040000
355.200000,0.000000
355.600000,0.040000
356.000000,0.080000
356.400000,0.120000
356.800000,0.160000
357.200000,0.160000
357.600000,0.080000
358.000000,-0.120000
358.400000,-0.240000
358.800000,-0.360000
359.200000,-0.400000
359.600000,-0.440000
360.000000,-0.360000
360.400000,-0.320000
360.800000,-0.280000
361.200000,-0.280000
361.600000,-0.280000
362.000000,-0.240000
362.400000,-0.240000
362.800000,-0.240000
363.200000,-0.240000
363.600000,-0.240000
364.000000,-0.200000
364.400000,-0.200000
364.800000,-0.200000
365.200000,-0.080000
365.600000,0.040000
366.000000,0.160000
366.400000,0.240000
366.800000,0.280000
367.200000,0.320000
367.600000,0.320000
368.000000,0.240000
368.400000,0.160000
368.800000,0.040000
369.200000,-0.120000
369.600000,-0.280000
370.000000,-0.440000
370.400000,-0.520000
370.800000,-0.680000
371.200000,-0.480000
371.600000,-0.440000
372.000000,-0.320000
372.400000,-0.320000
372.800000,-0.240000
373.200000,-0.240000
373.600000,-0.240000
374.000000,-0.240000
374.400000,-0.200000
374.800000,-0.200000
375.200000,-0.200000
375.600000,-0.200000
376.000000,-0.160000
376.400000,0.040000
376.800000,0.200000
377.200000,0.320000
377.600000,0.400000
378.000000,0.480000
378.400000,0.480000
378.800000,0.440000
379.200000,0.400000
379.600000,0.280000
380.000000,0.120000
380.400000,-0.040000
380.800000,-0.240000
381.200000,-0.440000
381.600000,-0.640000
382.000000,-0.720000
382.400000,-0.760000
382.800000,-0.520000
383.200000,-0.360000
383.600000,-0.280000
384.000000,-0.280000
384.400000,-0.280000
384.800000,-0.240000
385.200000,-0.240000
385.600000,-0.240000
386.000000,-0.200000
386.400000,-0.200000
386.800000,-0.200000
387.200000,-0.120000
387.600000,0.040000
388.000000,0.240000
388.400000,0.400000
388.800000,0.480000
389.200000,0.560000
389.600000,0.600000
390.000000,0.600000
390.400000,0.520000
390.800000,0.440000
391.200000,0.280000
391.600000,0.120000
392.000000,-0.120000
392.400000,-0.360000
392.800000,-0.560000
393.200000,-0.760000
393.600000,-0.960000
394.000000,-0.760000
394.400000,-0.480000
394.800000,-0.360000
395.200000,-0.280000
395.600000,-0.240000
396.000000,-0.280000
396.400000,-0.240000
396.800000,-0.240000
397.200000,-0.240000
397.600000,-0.200000
398.000000,-0.160000
398.400000,-0.160000
398.800000,-0.040000
399.200000,0.160000
399.600000,0.320000
400.000000,0.440000
400.400000,0.560000
400.800000,0.640000
401.200000,0.640000
401.600000,0.560000
402.000000,0.480000
402.400000,0.320000
402.800000,0.160000
403.200000,0.000000
403.600000,-0.240000
404.000000,-0.440000
404.400000,-0.680000
404.800000,-0.880000
405.200000,-0.880000
405.600000,-0.640000
406.000000,-0.440000
406.400000,-0.360000
406.800000,-0.320000
407.200000,-0.280000
407.600000,-0.280000
408.000000,-0.280000
408.400000,-0.240000
408.800000,-0.240000
409.200000,-0.200000
409.600000,-0.200000
410.000000,-0.080000
410.400000,0.040000
410.800000,0.200000
411.200000,0.320000
411.600000,0.480000
412.000000,0.560000
412.400000,0.560000
412.800000,0.520000
413.200000,0.480000
413.600000,0.400000
414.000000,0.240000
414.400000,0.040000
414.800000,-0.200000
415.200000,-0.400000
415.600000,-0.560000
416.000000,-0.720000
416.400000,-0.880000
416.800000,-0.760000
417.200000,-0.480000
417.600000,-0.360000
418.000000,-0.320000
418.400000,-0.280000
418.800000,-0.280000
419.200000,-0.280000
419.600000,-0.240000
420.000000,-0.240000
420.400000,-0.200000
420.800000,-0.160000
421.200000,-0.160000
421.600000,-0.160000
422.000000,0.040000
422.400000,0.200000
422.800000,0.320000
423.200000,0.400000
423.600000,0.400000
424.000000,0.400000
424.400000,0.320000
424.800000,0.280000
425.200000,0.160000
425.600000,0.000000
426.000000,-0.160000
426.400000,-0.320000
426.800000,-0.520000
427.200000,-0.680000
427.600000,-0.720000
428.000000,-0.720000
428.400000,-0.520000
428.800000,-0.400000
429.200000,-0.320000
429.600000,-0.240000
430.000000,-0.240000
430.400000,-0.240000
430.800000,-0.240000
431.200000,-0.200000
431.600000,-0.240000
432.000000,-0.200000
432.400000,-0.200000
432.800000,-0.160000
433.200000,-0.040000
433.600000,0.080000
434.000000,0.160000
434.400000,0.240000
434.800000,0.240000
435.200000,0.200000
435.600000,0.200000
436.000000,0.120000
436.400000,0.000000
436.800000,-0.160000
437.200000,-0.280000
437.600000,-0.400000
438.000000,-0.400000
438.400000,-0.560000
438.800000,-0.440000
439.200000,-0.400000
439.600000,-0.320000
440.000000,-0.320000
440.400000,-0.280000
440.800000,-0.240000
441.200000,-0.240000
441.600000,-0.240000
442.000000,-0.200000
442.400000,-0.200000
442.800000,-0.200000
443.200000,-0.160000
443.600000,-0.120000
444.000000,-0.080000
444.400000,0.000000
444.800000,0.040000
445.200000,0.080000
445.600000,0.080000
446.000000,0.080000
446.400000,0.080000
446.800000,0.080000
447.200000,-0.040000
447.600000,-0.240000
448.000000,-0.360000
448.400000,-0.400000
448.800000,-0.480000
449.200000,-0.360000
449.600000,-0.360000
450.000000,-0.320000
450.400000,-0.280000
450.800000,-0.240000
451.200000,-0.240000
451.600000,-0.240000
452.000000,-0.240000
452.400000,-0.200000
452.800000,-0.200000
453.200000,-0.200000
453.600000,-0.160000
454.000000,-0.120000
454.400000,-0.080000
454.800000,0.000000
455.200000,0.040000
455.600000,0.080000
456.000000,0.160000
456.400000,0.200000
456.800000,0.200000
457.200000,0.080000
457.600000,0.040000
458.000000,-0.120000
458.400000,-0.200000
458.800000,-0.320000
459.200000,-0.400000
459.600000,-0.560000
460.000000,-0.400000
460.400000,-0.360000
460.800000,-0.280000
461.200000,-0.280000
461.600000,-0.240000
462.000000,-0.240000
462.400000,-0.240000
462.800000,-0.200000
463.200000,-0.200000
463.600000,-0.200000
464.000000,-0.200000
464.400000,-0.160000
464.800000,-0.120000
465.200000,0.040000
465.600000,0.160000
466.000000,0.240000
466.400000,0.280000
466.800000,0.320000
467.200000,0.320000
467.600000,0.320000
468.000000,0.240000
468.400000,0.120000
468.800000,0.000000
469.200000,-0.160000
469.600000,-0.280000
470.000000,-0.480000
470.400000,-0.560000
470.800000,-0.720000
471.200000,-0.480000
471.600000,-0.360000
472.000000,-0.280000
472.400000,-0.280000
472.800000,-0.240000
473.200000,-0.240000
473.600000,-0.240000
474.000000,-0.200000
474.400000,-0.200000
474.800000,-0.200000
475.200000,-0.160000
475.600000,-0.120000
476.000000,-0.120000
476.400000,0.080000
476.800000,0.240000
477.200000,0.360000
477.600000,0.440000
478.000000,0.480000
478.400000,0.520000
478.800000,0.480000
479.200000,0.400000
479.600000,0.240000
480.000000,0.080000
480.400000,-0.080000
480.800000,-0.320000
481.200000,-0.520000
481.600000,-0.680000
482.000000,-0.840000
482.400000,-0.680000
482.800000,-0.440000
483.200000,-0.360000
483.600000,-0.320000
484.000000,-0.240000
484.400000,-0.280000
484.800000,-0.240000
485.200000,-0.240000
485.600000,-0.240000
486.000000,-0.200000
486.400000,-0.200000
486.800000,-0.200000
487.200000,-0.080000
487.600000,0.080000
488.000000,0.240000
488.400000,0.400000
488.800000,0.480000
489.200000,0.560000
489.600000,0.600000
490.000000,0.600000
490.400000,0.560000
490.800000,0.400000
491.200000,0.240000
491.600000,0.080000
492.000000,-0.160000
492.400000,-0.400000
492.800000,-0.640000
493.200000,-0.840000
493.600000,-0.960000
494.000000,-0.760000
494.400000,-0.480000
494.800000,-0.360000
495.200000,-0.320000
495.600000,-0.280000
496.000000,-0.200000
496.400000,-0.240000
496.800000,-0.200000
497.200000,-0.200000
497.600000,-0.200000
498.000000,-0.200000
498.400000,-0.160000
498.800000,0.000000
499.200000,0.200000
499.600000,0.320000
500.000000,0.480000
500.400000,0.600000
500.800000,0.640000
501.200000,0.640000
501.600000,0.600000
502.000000,0.480000
502.400000,0.320000
502.800000,0.160000
503.200000,-0.040000
503.600000,-0.280000
504.000000,-0.520000
504.400000,-0.720000
504.800000,-0.800000
505.200000,-0.800000
505.600000,-0.520000
506.000000,-0.400000
506.400000,-0.360000
506.800000,-0.320000
507.200000,-0.320000
507.600000,-0.280000
508.000000,-0.280000
508.400000,-0.240000
508.800000,-0.200000
509.200000,-0.200000
509.600000,-0.200000
510.000000,-0.160000
510.400000,0.080000
510.800000,0.200000
511.200000,0.360000
511.600000,0.480000
512.000000,0.520000
512.400000,0.560000
512.800000,0.520000
513.200000,0.440000
513.600000,0.360000
514.000000,0.200000
514.400000,0.040000
514.800000,-0.160000
515.200000,-0.400000
515.600000,-0.600000
516.000000,-0.760000
516.400000,-0.840000
516.800000,-0.720000
517.200000,-0.480000
517.600000,-0.360000
518.000000,-0.320000
518.400000,-0.280000
518.800000,-0.200000
519.200000,-0.240000
519.600000,-0.240000
520.000000,-0.240000
520.400000,-0.200000
520.800000,-0.200000
521.200000,-0.160000
521.600000,-0.120000
522.000000,0.080000
522.400000,0.240000
522.800000,0.360000
523.200000,0.400000
523.600000,0.400000
524.000000,0.360000
